layer,split,accuracy
0,0,0.0
0,1,0.0
0,2,0.0
0,3,0.0
0,4,0.0
1,0,0.5714285714285714
1,1,0.6428571428571429
1,2,0.5714285714285714
1,3,0.2857142857142857
1,4,0.7142857142857143
2,0,0.9285714285714286
2,1,0.5714285714285714
2,2,0.7142857142857143
2,3,0.5714285714285714
2,4,0.6428571428571429
3,0,0.9285714285714286
3,1,0.5714285714285714
3,2,0.7857142857142857
3,3,0.6428571428571429
3,4,0.7857142857142857
4,0,0.9285714285714286
4,1,0.6428571428571429
4,2,0.7142857142857143
4,3,0.8571428571428571
4,4,0.7857142857142857
5,0,0.9285714285714286
5,1,0.5714285714285714
5,2,0.7857142857142857
5,3,0.8571428571428571
5,4,0.7857142857142857
6,0,0.8571428571428571
6,1,0.5
6,2,0.7142857142857143
6,3,0.8571428571428571
6,4,0.8571428571428571
7,0,0.9285714285714286
7,1,0.6428571428571429
7,2,0.7142857142857143
7,3,0.8571428571428571
7,4,0.7857142857142857
8,0,0.9285714285714286
8,1,0.6428571428571429
8,2,0.8571428571428571
8,3,0.8571428571428571
8,4,0.7857142857142857
9,0,0.9285714285714286
9,1,0.7142857142857143
9,2,0.7857142857142857
9,3,0.7857142857142857
9,4,0.9285714285714286
10,0,0.9285714285714286
10,1,0.7857142857142857
10,2,0.7142857142857143
10,3,0.7857142857142857
10,4,0.9285714285714286
11,0,0.9285714285714286
11,1,0.6428571428571429
11,2,0.7142857142857143
11,3,0.8571428571428571
11,4,0.9285714285714286
12,0,0.9285714285714286
12,1,0.7857142857142857
12,2,0.8571428571428571
12,3,0.8571428571428571
12,4,0.9285714285714286
13,0,0.9285714285714286
13,1,0.7142857142857143
13,2,0.8571428571428571
13,3,0.8571428571428571
13,4,0.9285714285714286
14,0,0.9285714285714286
14,1,0.6428571428571429
14,2,0.8571428571428571
14,3,0.8571428571428571
14,4,0.9285714285714286
15,0,0.8571428571428571
15,1,0.7142857142857143
15,2,0.6428571428571429
15,3,0.8571428571428571
15,4,0.9285714285714286
16,0,0.8571428571428571
16,1,0.7142857142857143
16,2,0.5714285714285714
16,3,0.7857142857142857
16,4,0.9285714285714286
17,0,0.7857142857142857
17,1,0.7142857142857143
17,2,0.5714285714285714
17,3,0.7857142857142857
17,4,0.9285714285714286
18,0,0.7857142857142857
18,1,0.6428571428571429
18,2,0.5714285714285714
18,3,0.7857142857142857
18,4,0.9285714285714286
19,0,0.7857142857142857
19,1,0.6428571428571429
19,2,0.6428571428571429
19,3,0.7857142857142857
19,4,0.9285714285714286
20,0,0.7857142857142857
20,1,0.5714285714285714
20,2,0.5714285714285714
20,3,0.7857142857142857
20,4,0.9285714285714286
21,0,0.7857142857142857
21,1,0.5714285714285714
21,2,0.5714285714285714
21,3,0.7857142857142857
21,4,0.9285714285714286
22,0,0.7857142857142857
22,1,0.5714285714285714
22,2,0.5714285714285714
22,3,0.7857142857142857
22,4,0.9285714285714286
23,0,0.7857142857142857
23,1,0.6428571428571429
23,2,0.5714285714285714
23,3,0.7857142857142857
23,4,0.9285714285714286
24,0,0.7857142857142857
24,1,0.6428571428571429
24,2,0.5714285714285714
24,3,0.7857142857142857
24,4,0.9285714285714286
25,0,0.7857142857142857
25,1,0.6428571428571429
25,2,0.5714285714285714
25,3,0.7857142857142857
25,4,0.9285714285714286
26,0,0.8571428571428571
26,1,0.6428571428571429
26,2,0.5714285714285714
26,3,0.8571428571428571
26,4,0.9285714285714286
27,0,0.8571428571428571
27,1,0.6428571428571429
27,2,0.6428571428571429
27,3,0.8571428571428571
27,4,0.9285714285714286
28,0,0.8571428571428571
28,1,0.6428571428571429
28,2,0.6428571428571429
28,3,0.8571428571428571
28,4,0.9285714285714286
