layer,split,accuracy
0,0,0.0
0,1,0.0
0,2,0.0
0,3,0.0
0,4,0.0
1,0,0.9285714285714286
1,1,0.8571428571428571
1,2,0.9285714285714286
1,3,1.0
1,4,0.9285714285714286
2,0,1.0
2,1,0.7857142857142857
2,2,0.9285714285714286
2,3,1.0
2,4,0.9285714285714286
3,0,1.0
3,1,0.7857142857142857
3,2,0.9285714285714286
3,3,1.0
3,4,0.9285714285714286
4,0,1.0
4,1,0.7857142857142857
4,2,1.0
4,3,1.0
4,4,0.9285714285714286
5,0,1.0
5,1,0.8571428571428571
5,2,1.0
5,3,1.0
5,4,0.9285714285714286
6,0,1.0
6,1,0.9285714285714286
6,2,1.0
6,3,1.0
6,4,1.0
7,0,1.0
7,1,1.0
7,2,1.0
7,3,1.0
7,4,1.0
8,0,1.0
8,1,0.9285714285714286
8,2,1.0
8,3,1.0
8,4,1.0
9,0,0.9285714285714286
9,1,0.9285714285714286
9,2,1.0
9,3,1.0
9,4,1.0
10,0,0.9285714285714286
10,1,0.8571428571428571
10,2,1.0
10,3,1.0
10,4,1.0
11,0,1.0
11,1,0.8571428571428571
11,2,1.0
11,3,1.0
11,4,1.0
12,0,1.0
12,1,0.8571428571428571
12,2,1.0
12,3,1.0
12,4,1.0
13,0,1.0
13,1,0.8571428571428571
13,2,1.0
13,3,1.0
13,4,0.9285714285714286
14,0,1.0
14,1,0.8571428571428571
14,2,1.0
14,3,1.0
14,4,0.9285714285714286
15,0,1.0
15,1,0.8571428571428571
15,2,1.0
15,3,1.0
15,4,0.9285714285714286
16,0,1.0
16,1,0.9285714285714286
16,2,1.0
16,3,1.0
16,4,0.9285714285714286
17,0,1.0
17,1,0.9285714285714286
17,2,1.0
17,3,1.0
17,4,0.9285714285714286
18,0,1.0
18,1,0.9285714285714286
18,2,1.0
18,3,1.0
18,4,0.8571428571428571
19,0,1.0
19,1,0.8571428571428571
19,2,1.0
19,3,1.0
19,4,0.8571428571428571
20,0,1.0
20,1,0.8571428571428571
20,2,1.0
20,3,1.0
20,4,0.7857142857142857
21,0,1.0
21,1,0.9285714285714286
21,2,1.0
21,3,0.9285714285714286
21,4,0.8571428571428571
22,0,1.0
22,1,0.9285714285714286
22,2,1.0
22,3,0.9285714285714286
22,4,0.8571428571428571
23,0,1.0
23,1,1.0
23,2,1.0
23,3,0.9285714285714286
23,4,0.8571428571428571
24,0,1.0
24,1,0.9285714285714286
24,2,1.0
24,3,1.0
24,4,0.8571428571428571
25,0,1.0
25,1,0.9285714285714286
25,2,1.0
25,3,1.0
25,4,0.8571428571428571
26,0,1.0
26,1,0.9285714285714286
26,2,1.0
26,3,1.0
26,4,0.8571428571428571
27,0,1.0
27,1,0.9285714285714286
27,2,0.9285714285714286
27,3,1.0
27,4,0.8571428571428571
28,0,1.0
28,1,0.9285714285714286
28,2,1.0
28,3,1.0
28,4,0.8571428571428571
29,0,1.0
29,1,1.0
29,2,1.0
29,3,1.0
29,4,0.8571428571428571
30,0,1.0
30,1,0.9285714285714286
30,2,1.0
30,3,1.0
30,4,0.8571428571428571
31,0,1.0
31,1,0.9285714285714286
31,2,1.0
31,3,1.0
31,4,0.7857142857142857
32,0,1.0
32,1,0.9285714285714286
32,2,0.9285714285714286
32,3,1.0
32,4,0.8571428571428571
