layer,pc,split,accuracy
1,0,0,0.5
1,0,1,0.5714285714285714
1,0,2,0.5
1,0,3,0.5
1,0,4,0.5714285714285714
1,1,0,0.5714285714285714
1,1,1,0.5
1,1,2,0.7142857142857143
1,1,3,0.35714285714285715
1,1,4,0.5714285714285714
1,2,0,0.5
1,2,1,0.7142857142857143
1,2,2,0.5
1,2,3,0.5714285714285714
1,2,4,0.5714285714285714
2,0,0,0.42857142857142855
2,0,1,0.6428571428571429
2,0,2,0.5
2,0,3,0.6428571428571429
2,0,4,0.5714285714285714
2,1,0,0.4285714285714286
2,1,1,0.5714285714285714
2,1,2,0.4285714285714286
2,1,3,0.7857142857142857
2,1,4,0.5714285714285714
2,2,0,0.5
2,2,1,0.6428571428571429
2,2,2,0.5
2,2,3,0.6428571428571429
2,2,4,0.5
3,0,0,0.5714285714285714
3,0,1,0.5
3,0,2,0.5
3,0,3,0.6428571428571429
3,0,4,0.6428571428571429
3,1,0,0.2857142857142857
3,1,1,0.5
3,1,2,0.5714285714285714
3,1,3,0.7142857142857143
3,1,4,0.5714285714285714
3,2,0,0.5
3,2,1,0.6428571428571429
3,2,2,0.5
3,2,3,0.35714285714285715
3,2,4,0.5714285714285714
4,0,0,0.5714285714285714
4,0,1,0.5714285714285714
4,0,2,0.5
4,0,3,0.6428571428571429
4,0,4,0.5714285714285714
4,1,0,0.4285714285714286
4,1,1,0.4285714285714286
4,1,2,0.5
4,1,3,0.5714285714285714
4,1,4,0.5714285714285714
4,2,0,0.6428571428571429
4,2,1,0.5714285714285714
4,2,2,0.35714285714285715
4,2,3,0.5
4,2,4,0.42857142857142855
5,0,0,0.5714285714285714
5,0,1,0.42857142857142855
5,0,2,0.5
5,0,3,0.7142857142857143
5,0,4,0.6428571428571429
5,1,0,0.5
5,1,1,0.5714285714285714
5,1,2,0.6428571428571428
5,1,3,0.5714285714285714
5,1,4,0.6428571428571428
5,2,0,0.35714285714285715
5,2,1,0.5714285714285714
5,2,2,0.5714285714285714
5,2,3,0.8571428571428571
5,2,4,0.42857142857142855
6,0,0,0.5714285714285714
6,0,1,0.42857142857142855
6,0,2,0.5
6,0,3,0.5714285714285714
6,0,4,0.7142857142857143
6,1,0,0.5714285714285714
6,1,1,0.4285714285714286
6,1,2,0.5714285714285714
6,1,3,0.6428571428571428
6,1,4,0.5714285714285714
6,2,0,0.21428571428571427
6,2,1,0.5714285714285714
6,2,2,0.5
6,2,3,0.7142857142857143
6,2,4,0.5714285714285714
7,0,0,0.7857142857142857
7,0,1,0.42857142857142855
7,0,2,0.5
7,0,3,0.42857142857142855
7,0,4,0.6428571428571429
7,1,0,0.5
7,1,1,0.4285714285714286
7,1,2,0.5714285714285714
7,1,3,0.6428571428571428
7,1,4,0.5
7,2,0,0.5714285714285714
7,2,1,0.6428571428571428
7,2,2,0.5
7,2,3,0.5714285714285714
7,2,4,0.6428571428571428
8,0,0,0.4285714285714286
8,0,1,0.5714285714285714
8,0,2,0.4285714285714286
8,0,3,0.6428571428571428
8,0,4,0.6428571428571428
8,1,0,0.5714285714285714
8,1,1,0.5714285714285714
8,1,2,0.35714285714285715
8,1,3,0.42857142857142855
8,1,4,0.6428571428571429
8,2,0,0.5714285714285714
8,2,1,0.5
8,2,2,0.5714285714285714
8,2,3,0.5714285714285714
8,2,4,0.7142857142857143
9,0,0,0.7142857142857143
9,0,1,0.7142857142857143
9,0,2,0.3571428571428571
9,0,3,0.7857142857142857
9,0,4,0.6428571428571428
9,1,0,0.5714285714285714
9,1,1,0.5714285714285714
9,1,2,0.42857142857142855
9,1,3,0.42857142857142855
9,1,4,0.5714285714285714
9,2,0,0.6428571428571428
9,2,1,0.4285714285714286
9,2,2,0.5714285714285714
9,2,3,0.5
9,2,4,0.7142857142857143
10,0,0,0.7142857142857143
10,0,1,0.8571428571428572
10,0,2,0.4285714285714286
10,0,3,0.7142857142857143
10,0,4,0.6428571428571428
10,1,0,0.6428571428571429
10,1,1,0.6428571428571429
10,1,2,0.5
10,1,3,0.42857142857142855
10,1,4,0.5
10,2,0,0.5714285714285714
10,2,1,0.3571428571428571
10,2,2,0.5
10,2,3,0.7142857142857143
10,2,4,0.6428571428571428
11,0,0,0.6428571428571428
11,0,1,0.6428571428571428
11,0,2,0.5
11,0,3,0.5714285714285714
11,0,4,0.7857142857142857
11,1,0,0.6428571428571429
11,1,1,0.6428571428571429
11,1,2,0.5
11,1,3,0.42857142857142855
11,1,4,0.7142857142857143
11,2,0,0.5714285714285714
11,2,1,0.2857142857142857
11,2,2,0.5714285714285714
11,2,3,0.6428571428571428
11,2,4,0.7142857142857143
12,0,0,0.7142857142857143
12,0,1,0.7142857142857143
12,0,2,0.5714285714285714
12,0,3,0.5
12,0,4,0.9285714285714286
12,1,0,0.6428571428571429
12,1,1,0.5714285714285714
12,1,2,0.6428571428571429
12,1,3,0.5714285714285714
12,1,4,0.5714285714285714
12,2,0,0.5714285714285714
12,2,1,0.3571428571428571
12,2,2,0.5
12,2,3,0.5714285714285714
12,2,4,0.7857142857142857
13,0,0,0.6428571428571428
13,0,1,0.9285714285714286
13,0,2,0.5714285714285714
13,0,3,0.5
13,0,4,0.7142857142857143
13,1,0,0.6428571428571429
13,1,1,0.5
13,1,2,0.6428571428571429
13,1,3,0.5714285714285714
13,1,4,0.7142857142857143
13,2,0,0.7142857142857143
13,2,1,0.4285714285714286
13,2,2,0.5
13,2,3,0.6428571428571428
13,2,4,0.7857142857142857
14,0,0,0.8571428571428572
14,0,1,0.7142857142857143
14,0,2,0.6428571428571428
14,0,3,0.7857142857142857
14,0,4,0.8571428571428572
14,1,0,0.6428571428571429
14,1,1,0.5714285714285714
14,1,2,0.6428571428571429
14,1,3,0.5714285714285714
14,1,4,0.7857142857142857
14,2,0,0.7857142857142857
14,2,1,0.5
14,2,2,0.5
14,2,3,0.5714285714285714
14,2,4,0.5714285714285714
15,0,0,0.6428571428571428
15,0,1,0.5714285714285714
15,0,2,0.5714285714285714
15,0,3,0.5714285714285714
15,0,4,0.7142857142857143
15,1,0,0.6428571428571429
15,1,1,0.5714285714285714
15,1,2,0.5714285714285714
15,1,3,0.6428571428571429
15,1,4,0.7857142857142857
15,2,0,0.5
15,2,1,0.3571428571428571
15,2,2,0.5
15,2,3,0.6428571428571428
15,2,4,0.8571428571428572
16,0,0,0.5714285714285714
16,0,1,0.5714285714285714
16,0,2,0.6428571428571428
16,0,3,0.5714285714285714
16,0,4,0.5
16,1,0,0.6428571428571429
16,1,1,0.5
16,1,2,0.5714285714285714
16,1,3,0.5714285714285714
16,1,4,0.7857142857142857
16,2,0,0.6428571428571429
16,2,1,0.7142857142857143
16,2,2,0.5714285714285714
16,2,3,0.5
16,2,4,0.5
17,0,0,0.5714285714285714
17,0,1,0.5714285714285714
17,0,2,0.5
17,0,3,0.5
17,0,4,0.5
17,1,0,0.5714285714285714
17,1,1,0.5
17,1,2,0.7857142857142857
17,1,3,0.5
17,1,4,0.7857142857142857
17,2,0,0.6428571428571429
17,2,1,0.6428571428571429
17,2,2,0.5714285714285714
17,2,3,0.5714285714285714
17,2,4,0.5
18,0,0,0.7142857142857143
18,0,1,0.5
18,0,2,0.6428571428571429
18,0,3,0.5
18,0,4,0.35714285714285715
18,1,0,0.42857142857142855
18,1,1,0.5714285714285714
18,1,2,0.6428571428571429
18,1,3,0.42857142857142855
18,1,4,0.6428571428571429
18,2,0,0.5
18,2,1,0.6428571428571429
18,2,2,0.5714285714285714
18,2,3,0.5
18,2,4,0.5
19,0,0,0.9285714285714286
19,0,1,0.5714285714285714
19,0,2,0.5714285714285714
19,0,3,0.5714285714285714
19,0,4,0.6428571428571429
19,1,0,0.7857142857142857
19,1,1,0.6428571428571429
19,1,2,0.5714285714285714
19,1,3,0.5
19,1,4,0.9285714285714286
19,2,0,0.7857142857142857
19,2,1,0.7142857142857143
19,2,2,0.42857142857142855
19,2,3,0.5
19,2,4,0.6428571428571429
20,0,0,0.9285714285714286
20,0,1,0.7857142857142857
20,0,2,0.7142857142857143
20,0,3,0.7142857142857143
20,0,4,0.7142857142857143
20,1,0,0.7857142857142857
20,1,1,0.5
20,1,2,0.7142857142857143
20,1,3,0.7142857142857143
20,1,4,0.9285714285714286
20,2,0,0.4285714285714286
20,2,1,0.5
20,2,2,0.5
20,2,3,0.7142857142857143
20,2,4,0.5714285714285714
21,0,0,1.0
21,0,1,0.7857142857142857
21,0,2,0.7857142857142857
21,0,3,0.7142857142857143
21,0,4,0.8571428571428571
21,1,0,0.7857142857142857
21,1,1,0.5
21,1,2,0.7142857142857143
21,1,3,0.6428571428571429
21,1,4,0.7857142857142857
21,2,0,0.5714285714285714
21,2,1,0.7142857142857143
21,2,2,0.5
21,2,3,0.8571428571428572
21,2,4,0.7142857142857143
22,0,0,0.8571428571428571
22,0,1,0.7142857142857143
22,0,2,0.7142857142857143
22,0,3,0.7142857142857143
22,0,4,0.7857142857142857
22,1,0,0.9285714285714286
22,1,1,0.5714285714285714
22,1,2,0.7857142857142857
22,1,3,0.7857142857142857
22,1,4,1.0
22,2,0,0.6428571428571428
22,2,1,0.5714285714285714
22,2,2,0.5
22,2,3,0.7857142857142857
22,2,4,0.7142857142857143
23,0,0,0.9285714285714286
23,0,1,0.7857142857142857
23,0,2,0.7142857142857143
23,0,3,0.7857142857142857
23,0,4,0.8571428571428571
23,1,0,0.7857142857142857
23,1,1,0.6428571428571429
23,1,2,0.7857142857142857
23,1,3,0.7857142857142857
23,1,4,1.0
23,2,0,0.7142857142857143
23,2,1,0.7857142857142857
23,2,2,0.5
23,2,3,0.7857142857142857
23,2,4,0.7142857142857143
24,0,0,0.9285714285714286
24,0,1,0.7142857142857143
24,0,2,0.7142857142857143
24,0,3,0.7142857142857143
24,0,4,0.8571428571428571
24,1,0,0.8571428571428571
24,1,1,0.6428571428571429
24,1,2,0.7857142857142857
24,1,3,0.7857142857142857
24,1,4,1.0
24,2,0,0.7142857142857143
24,2,1,0.7142857142857143
24,2,2,0.5714285714285714
24,2,3,0.6428571428571428
24,2,4,0.7857142857142857
25,0,0,0.9285714285714286
25,0,1,0.5714285714285714
25,0,2,0.7142857142857143
25,0,3,0.7857142857142857
25,0,4,0.8571428571428571
25,1,0,1.0
25,1,1,0.7857142857142857
25,1,2,0.7142857142857143
25,1,3,0.8571428571428571
25,1,4,1.0
25,2,0,0.6428571428571428
25,2,1,0.7142857142857143
25,2,2,0.5714285714285714
25,2,3,0.7857142857142857
25,2,4,0.9285714285714286
26,0,0,0.8571428571428571
26,0,1,0.6428571428571429
26,0,2,0.6428571428571429
26,0,3,0.7857142857142857
26,0,4,0.7857142857142857
26,1,0,1.0
26,1,1,0.7857142857142857
26,1,2,0.7142857142857143
26,1,3,0.7857142857142857
26,1,4,1.0
26,2,0,0.6428571428571428
26,2,1,0.7142857142857143
26,2,2,0.5714285714285714
26,2,3,0.8571428571428572
26,2,4,0.8571428571428572
27,0,0,0.7857142857142857
27,0,1,0.5714285714285714
27,0,2,0.6428571428571429
27,0,3,0.7857142857142857
27,0,4,0.7857142857142857
27,1,0,1.0
27,1,1,0.8571428571428571
27,1,2,0.8571428571428571
27,1,3,0.8571428571428571
27,1,4,1.0
27,2,0,0.8571428571428572
27,2,1,0.8571428571428572
27,2,2,0.5714285714285714
27,2,3,0.9285714285714286
27,2,4,0.9285714285714286
28,0,0,0.8571428571428571
28,0,1,0.5714285714285714
28,0,2,0.5714285714285714
28,0,3,0.7142857142857143
28,0,4,0.7142857142857143
28,1,0,1.0
28,1,1,0.8571428571428571
28,1,2,0.7857142857142857
28,1,3,0.9285714285714286
28,1,4,1.0
28,2,0,0.9285714285714286
28,2,1,0.9285714285714286
28,2,2,0.6428571428571429
28,2,3,0.8571428571428571
28,2,4,1.0
29,0,0,0.8571428571428571
29,0,1,0.5714285714285714
29,0,2,0.5714285714285714
29,0,3,0.7142857142857143
29,0,4,0.6428571428571429
29,1,0,0.9285714285714286
29,1,1,0.8571428571428571
29,1,2,0.7857142857142857
29,1,3,0.9285714285714286
29,1,4,1.0
29,2,0,0.9285714285714286
29,2,1,0.8571428571428571
29,2,2,0.6428571428571429
29,2,3,0.8571428571428571
29,2,4,1.0
30,0,0,0.8571428571428571
30,0,1,0.5714285714285714
30,0,2,0.6428571428571429
30,0,3,0.8571428571428571
30,0,4,0.6428571428571429
30,1,0,0.9285714285714286
30,1,1,0.8571428571428571
30,1,2,0.7142857142857143
30,1,3,0.7857142857142857
30,1,4,0.9285714285714286
30,2,0,0.8571428571428571
30,2,1,0.7857142857142857
30,2,2,0.6428571428571429
30,2,3,0.7857142857142857
30,2,4,0.9285714285714286
31,0,0,0.7857142857142857
31,0,1,0.7142857142857143
31,0,2,0.6428571428571429
31,0,3,0.7142857142857143
31,0,4,0.7142857142857143
31,1,0,0.8571428571428571
31,1,1,0.7142857142857143
31,1,2,0.7857142857142857
31,1,3,0.7857142857142857
31,1,4,0.8571428571428571
31,2,0,0.9285714285714286
31,2,1,0.7857142857142857
31,2,2,0.7142857142857143
31,2,3,0.7857142857142857
31,2,4,0.9285714285714286
32,0,0,0.7857142857142857
32,0,1,0.7142857142857143
32,0,2,0.7142857142857143
32,0,3,0.6428571428571429
32,0,4,0.7142857142857143
32,1,0,0.7857142857142857
32,1,1,0.6428571428571429
32,1,2,0.7142857142857143
32,1,3,0.7857142857142857
32,1,4,0.8571428571428571
32,2,0,0.7142857142857143
32,2,1,0.7142857142857143
32,2,2,0.6428571428571429
32,2,3,0.7142857142857143
32,2,4,0.7857142857142857
33,0,0,0.8571428571428571
33,0,1,0.7142857142857143
33,0,2,0.7142857142857143
33,0,3,0.5714285714285714
33,0,4,0.6428571428571429
33,1,0,0.7142857142857143
33,1,1,0.6428571428571429
33,1,2,0.7142857142857143
33,1,3,0.6428571428571429
33,1,4,0.8571428571428571
33,2,0,0.5714285714285714
33,2,1,0.5714285714285714
33,2,2,0.6428571428571429
33,2,3,0.5714285714285714
33,2,4,0.7857142857142857
34,0,0,0.8571428571428571
34,0,1,0.8571428571428571
34,0,2,0.7142857142857143
34,0,3,0.5714285714285714
34,0,4,0.6428571428571429
34,1,0,0.5714285714285714
34,1,1,0.5714285714285714
34,1,2,0.7142857142857143
34,1,3,0.7142857142857143
