layer,split,accuracy
1,0,0.7142857142857143
1,1,0.6428571428571428
1,2,0.2142857142857143
1,3,0.3571428571428571
1,4,0.7142857142857143
2,0,0.7142857142857143
2,1,0.7142857142857143
2,2,0.4285714285714286
2,3,0.5714285714285714
2,4,0.7857142857142857
3,0,0.3571428571428571
3,1,0.5714285714285714
3,2,0.7142857142857143
3,3,0.7142857142857143
3,4,0.3571428571428571
4,0,0.7857142857142857
4,1,0.6428571428571428
4,2,0.6428571428571428
4,3,0.5714285714285714
4,4,0.7142857142857143
5,0,0.6428571428571428
5,1,0.5
5,2,0.6428571428571428
5,3,0.5
5,4,0.5714285714285714
6,0,0.7142857142857143
6,1,0.5714285714285714
6,2,0.7142857142857143
6,3,0.6428571428571429
6,4,0.5714285714285714
7,0,0.42857142857142855
7,1,0.5714285714285714
7,2,0.42857142857142855
7,3,0.5714285714285714
7,4,0.6428571428571429
8,0,0.35714285714285715
8,1,0.5714285714285714
8,2,0.5714285714285714
8,3,0.42857142857142855
8,4,0.6428571428571429
9,0,0.5
9,1,0.6428571428571429
9,2,0.5
9,3,0.5714285714285714
9,4,0.7857142857142857
10,0,0.42857142857142855
10,1,0.6428571428571429
10,2,0.5714285714285714
10,3,0.5714285714285714
10,4,0.7142857142857143
11,0,0.6428571428571428
11,1,0.5714285714285714
11,2,0.6428571428571428
11,3,0.6428571428571428
11,4,0.2857142857142857
12,0,0.5714285714285714
12,1,0.5714285714285714
12,2,0.6428571428571428
12,3,0.6428571428571428
12,4,0.5714285714285714
13,0,0.7857142857142857
13,1,0.8571428571428572
13,2,0.7857142857142857
13,3,0.4285714285714286
13,4,0.6428571428571428
14,0,0.7142857142857143
14,1,0.7142857142857143
14,2,0.8571428571428572
14,3,0.5714285714285714
14,4,0.5714285714285714
15,0,0.6428571428571428
15,1,0.6428571428571428
15,2,0.8571428571428572
15,3,0.7142857142857143
15,4,0.7857142857142857
16,0,0.9285714285714286
16,1,0.9285714285714286
16,2,0.7142857142857143
16,3,0.7857142857142857
16,4,0.8571428571428571
