sentence,label,probable,inconceivable,probable_improbable,improbable_impossible,impossible_inconceivable,probable_impossible,probable_inconceivable
A boy being entertained by a podcast.,probable,1.0,0.0,0.44356441497802734,0.36303049325942993,-0.6556991338729858,0.36303049325942993,-0.751987099647522
A crumb applying for a job.,near,0.3333333333333333,0.6666666666666666,0.47021716833114624,3.8869199752807617,-0.9368116855621338,3.8869199752807617,4.005642890930176
A crumb being greater than 10.,far,0.1333333333333333,0.8666666666666667,0.12056449055671692,2.3179657459259033,-0.18303263187408447,2.3179657459259033,4.288377285003662
A door being a multiple of 5.,far,0.0,1.0,0.5134849548339844,0.25901496410369873,-1.4651010036468506,0.25901496410369873,-1.704046368598938
A door feeling regretful.,near,0.2857142857142857,0.7142857142857143,0.041659146547317505,2.6744141578674316,0.051705554127693176,2.6744141578674316,1.7204593420028687
A girl writing a play.,probable,1.0,0.0,-0.9664326310157776,0.044957637786865234,-1.3127224445343018,0.044957637786865234,-2.966338872909546
A kilogram being a prime number.,near,0.4444444444444444,0.5555555555555556,1.6202164888381958,6.458531856536865,0.35312217473983765,6.458531856536865,6.412046909332275
A kilogram writing a play.,far,0.0,1.0,1.3575332164764404,8.759521484375,0.251955509185791,8.759521484375,15.303145408630371
A liter being a multiple of 5.,near,0.75,0.25,-0.036893099546432495,0.21555471420288086,-0.4581862688064575,0.21555471420288086,0.3027727007865906
A liter feeling regretful.,far,0.1428571428571428,0.8571428571428571,0.5124808549880981,4.602314472198486,0.7141280174255371,4.602314472198486,9.084819793701172
A man being a multiple of 5.,far,0.2222222222222222,0.7777777777777778,-0.31351229548454285,-0.5350645780563354,-1.2618541717529297,-0.5350645780563354,-0.9138457775115967
A man feeling regretful.,probable,1.0,0.0,-1.2397305965423584,-0.5347675085067749,-0.49290430545806885,-0.5347675085067749,-2.9836764335632324
A mile being surprised by a news article.,far,0.0,1.0,0.1603974848985672,2.768702983856201,-0.5199583768844604,2.768702983856201,7.196754455566406
A pill being amused by a tv show.,near,0.2,0.8,0.06766113638877869,1.2329509258270264,-0.7627977728843689,1.2329509258270264,-1.7893320322036743
A rock being a prime number.,far,0.0833333333333333,0.9166666666666666,0.8643409609794617,6.486518383026123,0.0764937549829483,6.486518383026123,6.588493347167969
A rock writing a play.,near,0.2727272727272727,0.7272727272727273,0.2629571557044983,4.0265374183654785,-0.4174480736255646,4.0265374183654785,1.8985782861709595
A shirt being surprised by a news article.,near,0.2,0.8,0.2248629331588745,2.348332643508911,-1.0749821662902832,2.348332643508911,2.5347626209259033
A teenager being surprised by a news article.,probable,1.0,0.0,-0.6980648040771484,-1.0769026279449463,-1.0069358348846436,-1.0769026279449463,-3.519164562225342
A toddler being amused by a tv show.,probable,1.0,0.0,-1.7453407049179077,-2.788757801055908,-1.206857681274414,-2.788757801055908,-7.34109354019165
A wall being entertained by a podcast.,near,0.25,0.75,1.1873505115509033,5.653403282165527,-0.4089553952217102,5.653403282165527,10.004892349243164
A week being entertained by a podcast.,far,0.5454545454545454,0.4545454545454545,0.7293692827224731,7.767613887786865,0.8812755942344666,7.767613887786865,14.210984230041504
A woman applying for a job.,probable,1.0,0.0,-2.4664080142974854,-3.558297634124756,-1.5373387336730957,-3.558297634124756,-7.336829662322998
A woman being greater than 10.,far,0.4666666666666667,0.5333333333333333,-0.14702695608139038,0.45423102378845215,-0.1261693835258484,0.45423102378845215,2.429456949234009
Adding a boy to 79.,far,0.0,1.0,0.1316295862197876,1.3232080936431885,0.4510328769683838,1.3232080936431885,4.679224967956543
Adding a wall to 79.,far,0.0,1.0,0.10649897158145905,1.2882897853851318,0.6677055954933167,1.2882897853851318,3.7016947269439697
Adding a week to 79.,near,0.4166666666666667,0.5833333333333334,-0.012492924928665161,0.747312068939209,0.7440905570983887,0.747312068939209,3.0729899406433105
An inch applying for a job.,far,0.0714285714285714,0.9285714285714286,0.7298299074172974,7.107868194580078,0.38617825508117676,7.107868194580078,14.424317359924316
Dividing 12 by a mile.,near,0.125,0.875,-0.13797825574874878,2.4347007274627686,-0.7245483994483948,2.4347007274627686,2.5436439514160156
Dividing 12 by a shirt.,far,0.0769230769230769,0.9230769230769232,0.3459615111351013,5.85063362121582,-1.3522017002105713,5.85063362121582,9.847567558288574
Dividing 12 by a teenager.,far,0.0,1.0,0.510182797908783,3.373514175415039,-1.0186219215393066,3.373514175415039,5.8365702629089355
Dividing 12 by the number 4.,probable,0.8,0.2,-1.0442273616790771,0.7960761785507202,-0.7049577236175537,0.7960761785507202,1.990417242050171
Taking the square root of a month.,near,0.2222222222222222,0.7777777777777778,2.016010284423828,10.552536010742188,-0.011165551841259003,10.552536010742188,12.855833053588867
