layer,split,accuracy
0,0,0.0
0,1,0.0
0,2,0.0
0,3,0.0
0,4,0.0
1,0,0.8571428571428571
1,1,0.7857142857142857
1,2,0.8571428571428571
1,3,1.0
1,4,0.8571428571428571
2,0,1.0
2,1,0.8571428571428571
2,2,0.9285714285714286
2,3,1.0
2,4,1.0
3,0,1.0
3,1,0.7857142857142857
3,2,0.8571428571428571
3,3,0.9285714285714286
3,4,0.8571428571428571
4,0,0.9285714285714286
4,1,0.7142857142857143
4,2,0.7857142857142857
4,3,0.8571428571428571
4,4,0.8571428571428571
5,0,0.9285714285714286
5,1,0.7142857142857143
5,2,0.7142857142857143
5,3,0.7857142857142857
5,4,0.5
6,0,0.7857142857142857
6,1,0.7142857142857143
6,2,0.5714285714285714
6,3,0.5714285714285714
6,4,0.5
7,0,0.7857142857142857
7,1,0.6428571428571429
7,2,0.5714285714285714
7,3,0.5714285714285714
7,4,0.42857142857142855
8,0,0.8571428571428571
8,1,0.5714285714285714
8,2,0.5
8,3,0.42857142857142855
8,4,0.42857142857142855
9,0,0.8571428571428571
9,1,0.7142857142857143
9,2,0.42857142857142855
9,3,0.5
9,4,0.5
10,0,0.8571428571428571
10,1,0.6428571428571429
10,2,0.35714285714285715
10,3,0.5
10,4,0.5
11,0,1.0
11,1,0.7142857142857143
11,2,0.5
11,3,0.8571428571428571
11,4,0.5
12,0,1.0
12,1,0.7142857142857143
12,2,0.6428571428571429
12,3,0.7142857142857143
12,4,0.5714285714285714
13,0,1.0
13,1,0.8571428571428571
13,2,0.9285714285714286
13,3,1.0
13,4,0.9285714285714286
14,0,1.0
14,1,0.9285714285714286
14,2,1.0
14,3,0.8571428571428571
14,4,0.9285714285714286
15,0,1.0
15,1,0.7857142857142857
15,2,0.9285714285714286
15,3,0.7142857142857143
15,4,1.0
16,0,1.0
16,1,1.0
16,2,1.0
16,3,1.0
16,4,1.0
