layer,split,accuracy
0,0,0.0
0,1,0.0
0,2,0.0
0,3,0.0
0,4,0.0
1,0,0.6428571428571429
1,1,0.5714285714285714
1,2,0.7142857142857143
1,3,0.5714285714285714
1,4,0.7142857142857143
2,0,0.42857142857142855
2,1,0.6428571428571429
2,2,0.6428571428571429
2,3,0.42857142857142855
2,4,0.6428571428571429
3,0,0.2857142857142857
3,1,0.5
3,2,0.5714285714285714
3,3,0.42857142857142855
3,4,0.7142857142857143
4,0,0.2857142857142857
4,1,0.5
4,2,0.5714285714285714
4,3,0.42857142857142855
4,4,0.7142857142857143
5,0,0.2857142857142857
5,1,0.5
5,2,0.5714285714285714
5,3,0.5
5,4,0.6428571428571429
6,0,0.35714285714285715
6,1,0.42857142857142855
6,2,0.6428571428571429
6,3,0.7142857142857143
6,4,0.6428571428571429
7,0,0.42857142857142855
7,1,0.35714285714285715
7,2,0.5714285714285714
7,3,0.7857142857142857
7,4,0.6428571428571429
8,0,0.35714285714285715
8,1,0.35714285714285715
8,2,0.6428571428571429
8,3,0.6428571428571429
8,4,0.7142857142857143
9,0,0.35714285714285715
9,1,0.35714285714285715
9,2,0.6428571428571429
9,3,0.7857142857142857
9,4,0.7857142857142857
10,0,0.42857142857142855
10,1,0.35714285714285715
10,2,0.7142857142857143
10,3,0.6428571428571429
10,4,0.8571428571428571
11,0,0.5
11,1,0.5714285714285714
11,2,0.7142857142857143
11,3,0.9285714285714286
11,4,0.8571428571428571
12,0,0.5714285714285714
12,1,0.6428571428571429
12,2,0.7142857142857143
12,3,1.0
12,4,0.8571428571428571
13,0,0.6428571428571429
13,1,0.7142857142857143
13,2,0.7857142857142857
13,3,1.0
13,4,1.0
14,0,0.7142857142857143
14,1,0.7857142857142857
14,2,0.8571428571428571
14,3,1.0
14,4,1.0
15,0,0.35714285714285715
15,1,0.5
15,2,0.7142857142857143
15,3,1.0
15,4,0.5714285714285714
16,0,1.0
16,1,0.9285714285714286
16,2,0.9285714285714286
16,3,1.0
16,4,1.0
