layer,split,accuracy
1,0,0.6428571428571429
1,1,0.2857142857142857
1,2,0.5714285714285714
1,3,0.6428571428571429
1,4,0.5714285714285714
2,0,0.6428571428571429
2,1,0.6428571428571429
2,2,0.42857142857142855
2,3,0.5714285714285714
2,4,0.5714285714285714
3,0,0.5
3,1,0.2857142857142857
3,2,0.6428571428571428
3,3,0.6428571428571428
3,4,0.5
4,0,0.6428571428571429
4,1,0.5
4,2,0.5714285714285714
4,3,0.42857142857142855
4,4,0.5714285714285714
5,0,0.7142857142857143
5,1,0.42857142857142855
5,2,0.7142857142857143
5,3,0.5
5,4,0.7142857142857143
6,0,0.5714285714285714
6,1,0.7142857142857143
6,2,0.3571428571428571
6,3,0.7142857142857143
6,4,0.3571428571428571
7,0,0.9285714285714286
7,1,0.5
7,2,0.5
7,3,0.8571428571428572
7,4,0.5
8,0,0.7857142857142857
8,1,0.5
8,2,0.5714285714285714
8,3,0.5
8,4,0.5
9,0,0.6428571428571428
9,1,0.5714285714285714
9,2,0.6428571428571428
9,3,0.7142857142857143
9,4,0.3571428571428571
10,0,0.42857142857142855
10,1,0.5
10,2,0.6428571428571429
10,3,0.5
10,4,0.6428571428571429
11,0,0.5
11,1,0.5
11,2,0.6428571428571429
11,3,0.5714285714285714
11,4,0.42857142857142855
12,0,0.9285714285714286
12,1,0.6428571428571428
12,2,0.7857142857142857
12,3,0.7142857142857143
12,4,0.8571428571428572
13,0,0.7142857142857143
13,1,0.8571428571428571
13,2,0.7857142857142857
13,3,0.7857142857142857
13,4,0.7142857142857143
14,0,0.5714285714285714
14,1,0.6428571428571429
14,2,0.7142857142857143
14,3,0.5714285714285714
14,4,0.7142857142857143
15,0,0.8571428571428572
15,1,0.6428571428571428
15,2,0.6428571428571428
15,3,0.8571428571428572
15,4,1.0
16,0,0.5
16,1,0.5714285714285714
16,2,0.6428571428571429
16,3,0.5714285714285714
16,4,0.5714285714285714
17,0,0.6428571428571429
17,1,0.5714285714285714
17,2,0.7142857142857143
17,3,0.5714285714285714
17,4,0.7857142857142857
18,0,0.8571428571428571
18,1,0.7142857142857143
18,2,0.7142857142857143
18,3,0.7142857142857143
18,4,0.8571428571428571
19,0,0.6428571428571429
19,1,0.7142857142857143
19,2,0.7857142857142857
19,3,0.7857142857142857
19,4,0.8571428571428571
20,0,0.4285714285714286
20,1,0.6428571428571428
20,2,0.3571428571428571
20,3,0.7142857142857143
20,4,0.7142857142857143
21,0,0.6428571428571429
21,1,0.6428571428571429
21,2,0.8571428571428571
21,3,0.8571428571428571
21,4,0.9285714285714286
22,0,0.8571428571428571
22,1,0.7142857142857143
22,2,0.5
22,3,0.7857142857142857
22,4,0.7857142857142857
23,0,0.7142857142857143
23,1,0.7857142857142857
23,2,0.7142857142857143
23,3,0.8571428571428571
23,4,0.7857142857142857
24,0,0.6428571428571429
24,1,0.6428571428571429
24,2,0.7142857142857143
24,3,0.6428571428571429
24,4,0.7857142857142857
25,0,0.7857142857142857
25,1,0.7142857142857143
25,2,0.7142857142857143
25,3,0.5714285714285714
25,4,0.9285714285714286
26,0,0.5
26,1,0.6428571428571428
26,2,0.5
26,3,0.7142857142857143
26,4,0.4285714285714286
27,0,0.7857142857142857
27,1,0.5714285714285714
27,2,0.5
27,3,0.5
27,4,0.6428571428571429
28,0,0.7857142857142857
28,1,0.6428571428571429
28,2,0.5
28,3,0.5714285714285714
28,4,0.5714285714285714
29,0,0.5
29,1,0.5714285714285714
29,2,0.6428571428571428
29,3,0.6428571428571428
29,4,0.6428571428571428
30,0,0.9285714285714286
30,1,0.7142857142857143
30,2,0.7857142857142857
30,3,0.7142857142857143
30,4,0.9285714285714286
31,0,0.7857142857142857
31,1,0.6428571428571428
31,2,0.7142857142857143
31,3,0.8571428571428572
31,4,0.7857142857142857
32,0,1.0
32,1,0.8571428571428572
32,2,0.8571428571428572
32,3,0.8571428571428572
32,4,1.0
33,0,0.9285714285714286
33,1,0.6428571428571428
33,2,0.7857142857142857
33,3,0.6428571428571428
33,4,0.9285714285714286
34,0,0.9285714285714286
34,1,0.7857142857142857
34,2,0.9285714285714286
34,3,0.9285714285714286
34,4,0.8571428571428572
35,0,0.9285714285714286
35,1,0.8571428571428572
35,2,0.8571428571428572
35,3,0.8571428571428572
35,4,1.0
36,0,0.8571428571428572
36,1,0.7142857142857143
36,2,0.8571428571428572
36,3,0.7857142857142857
36,4,0.8571428571428572
37,0,0.7857142857142857
37,1,0.6428571428571428
37,2,0.7142857142857143
37,3,0.6428571428571428
37,4,0.7857142857142857
38,0,0.9285714285714286
38,1,0.7857142857142857
38,2,0.8571428571428572
38,3,0.9285714285714286
38,4,1.0
39,0,0.8571428571428572
39,1,0.9285714285714286
39,2,0.9285714285714286
39,3,1.0
39,4,1.0
40,0,0.8571428571428572
40,1,0.8571428571428572
40,2,0.8571428571428572
40,3,1.0
40,4,1.0
41,0,0.7857142857142857
41,1,0.7857142857142857
41,2,0.8571428571428572
41,3,0.9285714285714286
41,4,1.0
42,0,0.5
42,1,0.5
42,2,0.5
42,3,0.5
42,4,0.7142857142857143
