layer,split,accuracy
0,0,0.21428571428571427
0,1,0.21428571428571427
0,2,0.14285714285714285
0,3,0.07142857142857142
0,4,0.07142857142857142
1,0,0.7142857142857143
1,1,0.42857142857142855
1,2,0.5714285714285714
1,3,0.7142857142857143
1,4,0.5
2,0,0.7857142857142857
2,1,0.42857142857142855
2,2,0.6428571428571429
2,3,0.7142857142857143
2,4,0.6428571428571429
3,0,0.8571428571428571
3,1,0.6428571428571429
3,2,0.7142857142857143
3,3,0.7857142857142857
3,4,0.9285714285714286
4,0,0.8571428571428571
4,1,0.6428571428571429
4,2,0.8571428571428571
4,3,0.9285714285714286
4,4,0.9285714285714286
5,0,0.8571428571428571
5,1,0.6428571428571429
5,2,0.7857142857142857
5,3,0.9285714285714286
5,4,0.9285714285714286
6,0,0.8571428571428571
6,1,0.7142857142857143
6,2,0.7857142857142857
6,3,0.8571428571428571
6,4,0.9285714285714286
7,0,0.9285714285714286
7,1,0.7142857142857143
7,2,0.8571428571428571
7,3,0.9285714285714286
7,4,0.9285714285714286
8,0,0.9285714285714286
8,1,0.8571428571428571
8,2,0.8571428571428571
8,3,0.9285714285714286
8,4,0.9285714285714286
9,0,0.8571428571428571
9,1,0.6428571428571429
9,2,0.8571428571428571
9,3,0.9285714285714286
9,4,0.9285714285714286
10,0,0.9285714285714286
10,1,0.7142857142857143
10,2,0.8571428571428571
10,3,0.8571428571428571
10,4,1.0
11,0,0.9285714285714286
11,1,0.7142857142857143
11,2,0.8571428571428571
11,3,0.8571428571428571
11,4,0.9285714285714286
12,0,0.6428571428571429
12,1,0.5
12,2,0.6428571428571429
12,3,0.7857142857142857
12,4,0.7857142857142857
