layer,split,accuracy
0,0,0.21428571428571427
0,1,0.14285714285714285
0,2,0.42857142857142855
0,3,0.42857142857142855
0,4,0.35714285714285715
1,0,0.9285714285714286
1,1,0.8571428571428571
1,2,0.7857142857142857
1,3,1.0
1,4,0.7142857142857143
2,0,0.9285714285714286
2,1,0.8571428571428571
2,2,0.9285714285714286
2,3,1.0
2,4,0.9285714285714286
3,0,0.9285714285714286
3,1,0.8571428571428571
3,2,0.9285714285714286
3,3,0.9285714285714286
3,4,0.9285714285714286
4,0,1.0
4,1,0.9285714285714286
4,2,0.9285714285714286
4,3,1.0
4,4,1.0
5,0,1.0
5,1,0.9285714285714286
5,2,0.9285714285714286
5,3,1.0
5,4,1.0
6,0,1.0
6,1,0.9285714285714286
6,2,0.9285714285714286
6,3,1.0
6,4,1.0
7,0,1.0
7,1,0.9285714285714286
7,2,0.9285714285714286
7,3,1.0
7,4,1.0
8,0,0.9285714285714286
8,1,0.8571428571428571
8,2,0.9285714285714286
8,3,1.0
8,4,1.0
9,0,0.9285714285714286
9,1,0.8571428571428571
9,2,0.9285714285714286
9,3,1.0
9,4,1.0
10,0,0.9285714285714286
10,1,0.8571428571428571
10,2,0.9285714285714286
10,3,1.0
10,4,1.0
11,0,0.9285714285714286
11,1,0.9285714285714286
11,2,0.9285714285714286
11,3,1.0
11,4,1.0
12,0,0.8571428571428571
12,1,0.5714285714285714
12,2,0.7857142857142857
12,3,0.7142857142857143
12,4,0.8571428571428571
