layer,split,accuracy
1,0,0.7142857142857143
1,1,0.7142857142857143
1,2,0.5714285714285714
1,3,0.5
1,4,0.8571428571428571
2,0,0.6428571428571429
2,1,0.5714285714285714
2,2,0.7857142857142857
2,3,0.5714285714285714
2,4,0.8571428571428571
3,0,0.5714285714285714
3,1,0.6428571428571428
3,2,0.5714285714285714
3,3,0.6428571428571428
3,4,0.4285714285714286
4,0,0.5
4,1,0.35714285714285715
4,2,0.7142857142857143
4,3,0.6428571428571429
4,4,0.7857142857142857
5,0,0.7857142857142857
5,1,0.9285714285714286
5,2,0.9285714285714286
5,3,0.7142857142857143
5,4,0.8571428571428571
6,0,0.7142857142857143
6,1,0.7142857142857143
6,2,0.8571428571428571
6,3,0.6428571428571429
6,4,0.7857142857142857
7,0,0.7142857142857143
7,1,0.35714285714285715
7,2,0.7857142857142857
7,3,0.7857142857142857
7,4,0.7857142857142857
8,0,0.9285714285714286
8,1,0.5714285714285714
8,2,0.7857142857142857
8,3,0.6428571428571429
8,4,0.9285714285714286
9,0,0.7142857142857143
9,1,0.8571428571428571
9,2,0.7142857142857143
9,3,0.7142857142857143
9,4,1.0
10,0,0.7857142857142857
10,1,0.7857142857142857
10,2,0.7857142857142857
10,3,0.7142857142857143
10,4,0.8571428571428571
11,0,0.5714285714285714
11,1,0.6428571428571429
11,2,0.7857142857142857
11,3,0.5714285714285714
11,4,0.6428571428571429
12,0,0.6428571428571429
12,1,0.8571428571428571
12,2,0.7142857142857143
12,3,0.5714285714285714
12,4,0.7142857142857143
13,0,0.7857142857142857
13,1,0.7857142857142857
13,2,0.6428571428571429
13,3,0.8571428571428571
13,4,0.8571428571428571
14,0,0.6428571428571429
14,1,0.5714285714285714
14,2,0.5714285714285714
14,3,0.8571428571428571
14,4,0.6428571428571429
15,0,0.5714285714285714
15,1,0.5714285714285714
15,2,0.35714285714285715
15,3,0.7857142857142857
15,4,0.42857142857142855
16,0,0.7142857142857143
16,1,0.5
16,2,0.5714285714285714
16,3,0.8571428571428571
16,4,0.7142857142857143
17,0,0.42857142857142855
17,1,0.7857142857142857
17,2,0.42857142857142855
17,3,0.7857142857142857
17,4,0.6428571428571429
18,0,0.7857142857142857
18,1,0.7142857142857143
18,2,0.6428571428571428
18,3,0.4285714285714286
18,4,0.7142857142857143
19,0,0.5
19,1,0.6428571428571429
19,2,0.5
19,3,0.6428571428571429
19,4,0.42857142857142855
20,0,0.42857142857142855
20,1,0.35714285714285715
20,2,0.5
20,3,0.5
20,4,0.7142857142857143
21,0,0.8571428571428572
21,1,0.7142857142857143
21,2,0.7142857142857143
21,3,0.7857142857142857
21,4,0.7142857142857143
22,0,0.9285714285714286
22,1,0.6428571428571428
22,2,0.5
22,3,0.6428571428571428
22,4,0.6428571428571428
23,0,0.8571428571428572
23,1,0.7142857142857143
23,2,0.6428571428571428
23,3,0.7857142857142857
23,4,0.6428571428571428
24,0,0.7857142857142857
24,1,0.5
24,2,0.5714285714285714
24,3,0.7142857142857143
24,4,0.5714285714285714
25,0,0.9285714285714286
25,1,0.7142857142857143
25,2,0.5
25,3,0.8571428571428572
25,4,0.8571428571428572
26,0,0.9285714285714286
26,1,0.7857142857142857
26,2,0.7857142857142857
26,3,0.8571428571428572
26,4,0.8571428571428572
27,0,0.8571428571428572
27,1,0.6428571428571428
27,2,0.6428571428571428
27,3,0.7142857142857143
27,4,0.6428571428571428
28,0,0.9285714285714286
28,1,0.7857142857142857
28,2,0.7142857142857143
28,3,0.8571428571428572
28,4,0.8571428571428572
