layer,split,accuracy
1,0,0.6428571428571428
1,1,0.5714285714285714
1,2,0.3571428571428571
1,3,0.4285714285714286
1,4,0.7142857142857143
2,0,0.6428571428571429
2,1,0.5714285714285714
2,2,0.5
2,3,0.5714285714285714
2,4,0.21428571428571427
3,0,0.5714285714285714
3,1,0.5714285714285714
3,2,0.5
3,3,0.6428571428571428
3,4,0.8571428571428572
4,0,0.5
4,1,0.5714285714285714
4,2,0.5714285714285714
4,3,0.5
4,4,0.5714285714285714
5,0,0.3571428571428571
5,1,0.5714285714285714
5,2,0.6428571428571428
5,3,0.4285714285714286
5,4,0.5714285714285714
6,0,0.5
6,1,0.5714285714285714
6,2,0.42857142857142855
6,3,0.7857142857142857
6,4,0.5
7,0,0.7857142857142857
7,1,0.42857142857142855
7,2,0.42857142857142855
7,3,0.5
7,4,0.5714285714285714
8,0,0.5714285714285714
8,1,0.42857142857142855
8,2,0.42857142857142855
8,3,0.6428571428571429
8,4,0.5714285714285714
9,0,0.5
9,1,0.5714285714285714
9,2,0.7142857142857143
9,3,0.6428571428571428
9,4,0.5
10,0,0.5714285714285714
10,1,0.42857142857142855
10,2,0.42857142857142855
10,3,0.42857142857142855
10,4,0.6428571428571429
11,0,0.5
11,1,0.6428571428571428
11,2,0.5714285714285714
11,3,0.6428571428571428
11,4,0.7857142857142857
12,0,0.7142857142857143
12,1,0.7857142857142857
12,2,0.6428571428571428
12,3,0.7857142857142857
12,4,0.5714285714285714
13,0,0.42857142857142855
13,1,0.5
13,2,0.5
13,3,0.7142857142857143
13,4,0.5
14,0,0.5
14,1,0.6428571428571429
14,2,0.5714285714285714
14,3,0.7142857142857143
14,4,0.5714285714285714
15,0,1.0
15,1,0.7857142857142857
15,2,0.7857142857142857
15,3,0.5714285714285714
15,4,0.7857142857142857
16,0,0.6428571428571429
16,1,0.5714285714285714
16,2,0.42857142857142855
16,3,0.5714285714285714
16,4,0.35714285714285715
17,0,0.7142857142857143
17,1,0.7142857142857143
17,2,0.5714285714285714
17,3,0.5
17,4,0.6428571428571429
18,0,0.5
18,1,0.6428571428571429
18,2,0.5714285714285714
18,3,0.5
18,4,0.5
19,0,0.6428571428571428
19,1,0.7857142857142857
19,2,0.6428571428571428
19,3,0.7142857142857143
19,4,0.8571428571428572
20,0,0.4285714285714286
20,1,0.5
20,2,0.5
20,3,0.6428571428571428
20,4,0.7857142857142857
21,0,0.3571428571428571
21,1,0.4285714285714286
21,2,0.5714285714285714
21,3,0.4285714285714286
21,4,0.7857142857142857
22,0,0.2142857142857143
22,1,0.6428571428571428
22,2,0.6428571428571428
22,3,0.6428571428571428
22,4,0.5714285714285714
23,0,0.7142857142857143
23,1,0.5
23,2,0.5714285714285714
23,3,0.5
23,4,0.42857142857142855
24,0,0.4285714285714286
24,1,0.7142857142857143
24,2,0.5714285714285714
24,3,0.7142857142857143
24,4,0.7857142857142857
25,0,0.5714285714285714
25,1,0.6428571428571429
25,2,0.5714285714285714
25,3,0.42857142857142855
25,4,0.35714285714285715
26,0,0.5714285714285714
26,1,0.7142857142857143
26,2,0.7142857142857143
26,3,0.7142857142857143
26,4,0.6428571428571428
27,0,0.7857142857142857
27,1,0.5714285714285714
27,2,0.5714285714285714
27,3,0.5714285714285714
27,4,0.5
28,0,0.3571428571428571
28,1,0.5714285714285714
28,2,0.6428571428571428
28,3,0.6428571428571428
28,4,0.5714285714285714
