layer,split,accuracy
1,0,0.4285714285714286
1,1,0.5
1,2,0.7857142857142857
1,3,0.5
1,4,0.5714285714285714
2,0,0.5
2,1,0.6428571428571428
2,2,0.4285714285714286
2,3,0.5714285714285714
2,4,0.5
3,0,0.4285714285714286
3,1,0.4285714285714286
3,2,0.6428571428571428
3,3,0.5714285714285714
3,4,0.6428571428571428
4,0,0.5
4,1,0.5714285714285714
4,2,0.6428571428571428
4,3,0.5714285714285714
4,4,0.3571428571428571
5,0,0.5714285714285714
5,1,0.5714285714285714
5,2,0.2857142857142857
5,3,0.5
5,4,0.6428571428571429
6,0,0.5714285714285714
6,1,0.6428571428571429
6,2,0.42857142857142855
6,3,0.35714285714285715
6,4,0.7857142857142857
7,0,0.5
7,1,0.6428571428571429
7,2,0.42857142857142855
7,3,0.35714285714285715
7,4,0.7857142857142857
8,0,0.5714285714285714
8,1,0.5
8,2,0.42857142857142855
8,3,0.42857142857142855
8,4,0.7142857142857143
9,0,0.6428571428571429
9,1,0.5714285714285714
9,2,0.5
9,3,0.35714285714285715
9,4,0.7857142857142857
10,0,0.7142857142857143
10,1,0.5714285714285714
10,2,0.5
10,3,0.5
10,4,0.7857142857142857
11,0,0.7142857142857143
11,1,0.5714285714285714
11,2,0.5
11,3,0.5
11,4,0.7857142857142857
12,0,0.7142857142857143
12,1,0.5714285714285714
12,2,0.5714285714285714
12,3,0.5
12,4,0.7857142857142857
13,0,0.6428571428571429
13,1,0.5714285714285714
13,2,0.5714285714285714
13,3,0.42857142857142855
13,4,0.8571428571428571
14,0,0.6428571428571429
14,1,0.5714285714285714
14,2,0.6428571428571429
14,3,0.42857142857142855
14,4,0.7857142857142857
15,0,0.6428571428571429
15,1,0.5714285714285714
15,2,0.5714285714285714
15,3,0.5714285714285714
15,4,0.8571428571428571
16,0,0.6428571428571429
16,1,0.5714285714285714
16,2,0.5714285714285714
16,3,0.5714285714285714
16,4,0.7857142857142857
17,0,0.6428571428571429
17,1,0.5714285714285714
17,2,0.5714285714285714
17,3,0.5714285714285714
17,4,0.9285714285714286
18,0,0.6428571428571429
18,1,0.6428571428571429
18,2,0.5714285714285714
18,3,0.5
18,4,1.0
19,0,0.8571428571428571
19,1,0.7142857142857143
19,2,0.7142857142857143
19,3,0.5714285714285714
19,4,1.0
20,0,0.8571428571428571
20,1,0.7142857142857143
20,2,0.6428571428571429
20,3,0.7142857142857143
20,4,1.0
21,0,0.7142857142857143
21,1,0.7142857142857143
21,2,0.7142857142857143
21,3,0.6428571428571429
21,4,1.0
22,0,0.8571428571428571
22,1,0.7857142857142857
22,2,0.5714285714285714
22,3,0.6428571428571429
22,4,1.0
23,0,0.8571428571428571
23,1,0.5714285714285714
23,2,0.7142857142857143
23,3,0.7142857142857143
23,4,1.0
24,0,0.8571428571428571
24,1,0.6428571428571429
24,2,0.7857142857142857
24,3,0.7142857142857143
24,4,1.0
25,0,0.9285714285714286
25,1,0.6428571428571429
25,2,0.7857142857142857
25,3,0.7142857142857143
25,4,1.0
26,0,0.9285714285714286
26,1,0.7142857142857143
26,2,0.7857142857142857
26,3,0.7857142857142857
26,4,1.0
27,0,0.9285714285714286
27,1,0.7142857142857143
27,2,0.8571428571428571
27,3,0.7142857142857143
27,4,0.9285714285714286
28,0,0.9285714285714286
28,1,0.7142857142857143
28,2,0.7857142857142857
28,3,0.7857142857142857
28,4,0.9285714285714286
29,0,0.9285714285714286
29,1,0.7142857142857143
29,2,0.7142857142857143
29,3,0.6428571428571429
29,4,0.9285714285714286
30,0,0.7857142857142857
30,1,0.7142857142857143
30,2,0.7142857142857143
30,3,0.7142857142857143
30,4,0.9285714285714286
31,0,0.8571428571428571
31,1,0.7857142857142857
31,2,0.7142857142857143
31,3,0.6428571428571429
31,4,0.9285714285714286
32,0,0.7142857142857143
32,1,0.7142857142857143
32,2,0.6428571428571429
32,3,0.6428571428571429
32,4,0.7857142857142857
33,0,0.5714285714285714
33,1,0.5
33,2,0.6428571428571429
33,3,0.5714285714285714
33,4,0.7857142857142857
34,0,0.5714285714285714
34,1,0.42857142857142855
