layer,split,accuracy
1,0,0.6428571428571428
1,1,0.6428571428571428
1,2,0.7857142857142857
1,3,0.5714285714285714
1,4,0.8571428571428572
2,0,0.6428571428571428
2,1,0.7857142857142857
2,2,0.7857142857142857
2,3,0.8571428571428572
2,4,0.7142857142857143
3,0,0.5
3,1,0.5714285714285714
3,2,0.7857142857142857
3,3,0.7857142857142857
3,4,0.5714285714285714
4,0,0.5
4,1,0.5714285714285714
4,2,0.7142857142857143
4,3,0.8571428571428572
4,4,0.5
5,0,0.4285714285714286
5,1,0.5
5,2,0.5714285714285714
5,3,0.7857142857142857
5,4,0.2857142857142857
6,0,0.4285714285714286
6,1,0.5
6,2,0.7142857142857143
6,3,0.6428571428571428
6,4,0.2857142857142857
7,0,0.7142857142857143
7,1,0.5
7,2,0.35714285714285715
7,3,0.35714285714285715
7,4,0.6428571428571429
8,0,0.7142857142857143
8,1,0.5
8,2,0.42857142857142855
8,3,0.35714285714285715
8,4,0.5714285714285714
9,0,0.7142857142857143
9,1,0.42857142857142855
9,2,0.5
9,3,0.5714285714285714
9,4,0.5714285714285714
10,0,0.7142857142857143
10,1,0.42857142857142855
10,2,0.5
10,3,0.5
10,4,0.6428571428571429
11,0,0.7142857142857143
11,1,0.5
11,2,0.6428571428571429
11,3,0.7142857142857143
11,4,0.6428571428571429
12,0,0.7142857142857143
12,1,0.2857142857142857
12,2,0.5
12,3,0.5714285714285714
12,4,0.5714285714285714
13,0,0.7142857142857143
13,1,0.42857142857142855
13,2,0.6428571428571429
13,3,0.7857142857142857
13,4,0.7142857142857143
14,0,0.6428571428571429
14,1,0.42857142857142855
14,2,0.7857142857142857
14,3,0.6428571428571429
14,4,0.7142857142857143
15,0,0.6428571428571429
15,1,0.5
15,2,0.8571428571428571
15,3,0.9285714285714286
15,4,0.7857142857142857
16,0,0.8571428571428571
16,1,0.5
16,2,0.8571428571428571
16,3,0.9285714285714286
16,4,0.7142857142857143
17,0,0.7142857142857143
17,1,0.7142857142857143
17,2,0.8571428571428571
17,3,0.8571428571428571
17,4,0.7857142857142857
18,0,0.7857142857142857
18,1,0.7857142857142857
18,2,0.8571428571428571
18,3,1.0
18,4,0.8571428571428571
19,0,0.7857142857142857
19,1,0.7857142857142857
19,2,0.8571428571428571
19,3,0.9285714285714286
19,4,0.7142857142857143
20,0,0.8571428571428571
20,1,0.8571428571428571
20,2,0.8571428571428571
20,3,0.9285714285714286
20,4,0.8571428571428571
21,0,0.8571428571428571
21,1,0.8571428571428571
21,2,0.8571428571428571
21,3,1.0
21,4,0.8571428571428571
22,0,0.9285714285714286
22,1,0.8571428571428571
22,2,0.8571428571428571
22,3,0.9285714285714286
22,4,0.9285714285714286
23,0,0.9285714285714286
23,1,0.9285714285714286
23,2,0.8571428571428571
23,3,0.9285714285714286
23,4,0.9285714285714286
24,0,0.9285714285714286
24,1,0.9285714285714286
24,2,0.8571428571428571
24,3,0.9285714285714286
24,4,0.9285714285714286
25,0,0.9285714285714286
25,1,1.0
25,2,0.8571428571428571
25,3,0.9285714285714286
25,4,1.0
26,0,0.8571428571428571
26,1,0.9285714285714286
26,2,0.9285714285714286
26,3,1.0
26,4,1.0
27,0,0.8571428571428571
27,1,1.0
27,2,0.8571428571428571
27,3,1.0
27,4,0.9285714285714286
28,0,0.8571428571428571
28,1,1.0
28,2,1.0
28,3,1.0
28,4,0.9285714285714286
29,0,0.7857142857142857
29,1,1.0
29,2,1.0
29,3,1.0
29,4,0.9285714285714286
30,0,0.7857142857142857
30,1,0.8571428571428571
30,2,1.0
30,3,1.0
30,4,1.0
31,0,0.8571428571428571
31,1,0.8571428571428571
31,2,1.0
31,3,1.0
31,4,1.0
32,0,0.8571428571428571
32,1,0.8571428571428571
32,2,1.0
32,3,1.0
32,4,1.0
33,0,0.8571428571428571
33,1,0.8571428571428571
33,2,1.0
33,3,1.0
33,4,0.8571428571428571
34,0,0.8571428571428571
34,1,0.8571428571428571
34,2,1.0
34,3,1.0
34,4,0.9285714285714286
35,0,0.8571428571428571
35,1,0.8571428571428571
35,2,1.0
35,3,1.0
35,4,0.8571428571428571
36,0,0.8571428571428571
36,1,0.8571428571428571
36,2,1.0
36,3,1.0
36,4,0.8571428571428571
37,0,0.8571428571428571
37,1,0.7857142857142857
37,2,1.0
37,3,0.9285714285714286
37,4,0.8571428571428571
38,0,0.8571428571428571
38,1,0.7142857142857143
38,2,1.0
38,3,0.9285714285714286
38,4,0.8571428571428571
39,0,0.8571428571428571
39,1,0.7142857142857143
39,2,0.9285714285714286
39,3,0.9285714285714286
39,4,0.8571428571428571
40,0,0.8571428571428571
40,1,0.7857142857142857
40,2,1.0
40,3,0.9285714285714286
40,4,0.8571428571428571
41,0,0.8571428571428571
41,1,0.7857142857142857
41,2,1.0
41,3,0.9285714285714286
41,4,0.8571428571428571
42,0,0.8571428571428571
42,1,0.6428571428571429
42,2,0.9285714285714286
42,3,0.9285714285714286
42,4,0.8571428571428571
43,0,0.8571428571428571
43,1,0.6428571428571429
43,2,0.9285714285714286
43,3,0.9285714285714286
43,4,0.8571428571428571
44,0,0.8571428571428571
44,1,0.5714285714285714
44,2,0.9285714285714286
44,3,1.0
44,4,0.8571428571428571
45,0,0.8571428571428571
45,1,0.5714285714285714
45,2,0.9285714285714286
45,3,0.9285714285714286
45,4,0.8571428571428571
46,0,0.8571428571428571
46,1,0.5714285714285714
46,2,0.9285714285714286
46,3,0.8571428571428571
46,4,0.8571428571428571
47,0,0.8571428571428571
47,1,0.5714285714285714
47,2,0.9285714285714286
47,3,0.8571428571428571
47,4,0.8571428571428571
48,0,0.5714285714285714
48,1,0.5714285714285714
48,2,0.4285714285714286
48,3,0.4285714285714286
48,4,0.7142857142857143
