layer,split,accuracy
1,0,0.6428571428571428
1,1,0.7142857142857143
1,2,0.6428571428571428
1,3,0.5714285714285714
1,4,0.5
2,0,0.6428571428571428
2,1,0.6428571428571428
2,2,0.6428571428571428
2,3,0.5714285714285714
2,4,0.5714285714285714
3,0,0.6428571428571428
3,1,0.7142857142857143
3,2,0.5
3,3,0.5714285714285714
3,4,0.5
4,0,0.6428571428571428
4,1,0.7142857142857143
4,2,0.5
4,3,0.5714285714285714
4,4,0.4285714285714286
5,0,0.5714285714285714
5,1,0.5714285714285714
5,2,0.5
5,3,0.6428571428571428
5,4,0.4285714285714286
6,0,0.5714285714285714
6,1,0.5
6,2,0.5714285714285714
6,3,0.6428571428571428
6,4,0.4285714285714286
7,0,0.5
7,1,0.6428571428571429
7,2,0.42857142857142855
7,3,0.5
7,4,0.5714285714285714
8,0,0.5
8,1,0.5
8,2,0.5
8,3,0.5
8,4,0.6428571428571429
9,0,0.5
9,1,0.42857142857142855
9,2,0.5
9,3,0.5
9,4,0.7142857142857143
10,0,0.5
10,1,0.6428571428571428
10,2,0.5714285714285714
10,3,0.5714285714285714
10,4,0.2857142857142857
11,0,0.5
11,1,0.5
11,2,0.42857142857142855
11,3,0.5714285714285714
11,4,0.7142857142857143
12,0,0.5714285714285714
12,1,0.5
12,2,0.5
12,3,0.5714285714285714
12,4,0.6428571428571429
13,0,0.5714285714285714
13,1,0.42857142857142855
13,2,0.5
13,3,0.5714285714285714
13,4,0.6428571428571429
14,0,0.6428571428571429
14,1,0.5
14,2,0.5
14,3,0.5714285714285714
14,4,0.5714285714285714
15,0,0.6428571428571429
15,1,0.5
15,2,0.42857142857142855
15,3,0.6428571428571429
15,4,0.5714285714285714
16,0,0.6428571428571429
16,1,0.5
16,2,0.5
16,3,0.6428571428571429
16,4,0.5714285714285714
17,0,0.7142857142857143
17,1,0.5714285714285714
17,2,0.2857142857142857
17,3,0.6428571428571429
17,4,0.7142857142857143
18,0,0.7142857142857143
18,1,0.6428571428571429
18,2,0.35714285714285715
18,3,0.5714285714285714
18,4,0.7142857142857143
19,0,0.7142857142857143
19,1,0.6428571428571429
19,2,0.5
19,3,0.6428571428571429
19,4,0.7142857142857143
20,0,0.6428571428571429
20,1,0.6428571428571429
20,2,0.42857142857142855
20,3,0.6428571428571429
20,4,0.7142857142857143
21,0,0.6428571428571429
21,1,0.7142857142857143
21,2,0.5
21,3,0.6428571428571429
21,4,0.8571428571428571
22,0,0.7142857142857143
22,1,0.7142857142857143
22,2,0.42857142857142855
22,3,0.7142857142857143
22,4,0.8571428571428571
23,0,0.6428571428571429
23,1,0.7142857142857143
23,2,0.42857142857142855
23,3,0.6428571428571429
23,4,0.8571428571428571
24,0,0.7142857142857143
24,1,0.6428571428571429
24,2,0.42857142857142855
24,3,0.7142857142857143
24,4,0.7857142857142857
25,0,0.7142857142857143
25,1,0.6428571428571429
25,2,0.5714285714285714
25,3,0.7857142857142857
25,4,0.8571428571428571
26,0,0.6428571428571429
26,1,0.7142857142857143
26,2,0.5714285714285714
26,3,0.7857142857142857
26,4,0.7142857142857143
27,0,0.6428571428571429
27,1,0.5714285714285714
27,2,0.5
27,3,0.7857142857142857
27,4,0.7857142857142857
28,0,0.6428571428571429
28,1,0.7142857142857143
28,2,0.5
28,3,0.7142857142857143
28,4,0.7857142857142857
29,0,0.6428571428571429
29,1,0.6428571428571429
29,2,0.5
29,3,0.7142857142857143
29,4,0.7142857142857143
30,0,0.7142857142857143
30,1,0.6428571428571429
30,2,0.5
30,3,0.7142857142857143
30,4,0.7142857142857143
31,0,0.7142857142857143
31,1,0.5714285714285714
31,2,0.5
31,3,0.7142857142857143
31,4,0.7857142857142857
32,0,0.7142857142857143
32,1,0.5714285714285714
32,2,0.5
32,3,0.7142857142857143
32,4,0.7142857142857143
33,0,0.5714285714285714
33,1,0.5714285714285714
33,2,0.5
33,3,0.6428571428571429
33,4,0.5714285714285714
34,0,0.5714285714285714
34,1,0.5
34,2,0.5
34,3,0.6428571428571429
34,4,0.5714285714285714
35,0,0.5714285714285714
35,1,0.5
35,2,0.5
35,3,0.5714285714285714
35,4,0.5714285714285714
36,0,0.5
36,1,0.5714285714285714
36,2,0.5
36,3,0.5
36,4,0.5714285714285714
37,0,0.5
37,1,0.5714285714285714
37,2,0.35714285714285715
37,3,0.5
37,4,0.6428571428571429
38,0,0.5
38,1,0.5
38,2,0.35714285714285715
38,3,0.5
38,4,0.7142857142857143
39,0,0.5
39,1,0.5
39,2,0.35714285714285715
39,3,0.5
39,4,0.6428571428571429
40,0,0.5
40,1,0.5
40,2,0.35714285714285715
40,3,0.5
40,4,0.6428571428571429
41,0,0.5
41,1,0.5
41,2,0.42857142857142855
41,3,0.5
41,4,0.6428571428571429
42,0,0.5
42,1,0.5
42,2,0.42857142857142855
42,3,0.5
42,4,0.6428571428571429
43,0,0.5
43,1,0.5
43,2,0.42857142857142855
43,3,0.5
43,4,0.6428571428571429
44,0,0.5
44,1,0.5
44,2,0.42857142857142855
44,3,0.5
44,4,0.6428571428571429
45,0,0.5
45,1,0.5
45,2,0.42857142857142855
45,3,0.5
45,4,0.6428571428571429
46,0,0.5
46,1,0.5
46,2,0.42857142857142855
46,3,0.5
46,4,0.6428571428571429
47,0,0.5
47,1,0.5
47,2,0.42857142857142855
47,3,0.5
47,4,0.6428571428571429
48,0,0.3571428571428571
48,1,0.7857142857142857
48,2,0.5714285714285714
48,3,0.5
48,4,0.4285714285714286
