layer,split,accuracy
1,0,0.5
1,1,0.5
1,2,0.6428571428571428
1,3,0.4285714285714286
1,4,0.6428571428571428
2,0,0.7142857142857143
2,1,0.7142857142857143
2,2,0.7142857142857143
2,3,0.7142857142857143
2,4,0.7857142857142857
3,0,0.5
3,1,0.6428571428571428
3,2,0.6428571428571428
3,3,0.5714285714285714
3,4,0.5
4,0,0.4285714285714286
4,1,0.6428571428571428
4,2,0.5714285714285714
4,3,0.5714285714285714
4,4,0.6428571428571428
5,0,0.4285714285714286
5,1,0.6428571428571428
5,2,0.6428571428571428
5,3,0.6428571428571428
5,4,0.5
6,0,0.4285714285714286
6,1,0.6428571428571428
6,2,0.7857142857142857
6,3,0.5714285714285714
6,4,0.4285714285714286
7,0,0.4285714285714286
7,1,0.6428571428571428
7,2,0.5714285714285714
7,3,0.5
7,4,0.4285714285714286
8,0,0.5
8,1,0.6428571428571428
8,2,0.6428571428571428
8,3,0.4285714285714286
8,4,0.5
9,0,0.5
9,1,0.5714285714285714
9,2,0.6428571428571428
9,3,0.5
9,4,0.4285714285714286
10,0,0.5
10,1,0.5714285714285714
10,2,0.5714285714285714
10,3,0.5
10,4,0.4285714285714286
11,0,0.5
11,1,0.5
11,2,0.42857142857142855
11,3,0.5
11,4,0.5714285714285714
12,0,0.5
12,1,0.5
12,2,0.42857142857142855
12,3,0.5
12,4,0.5714285714285714
13,0,0.5
13,1,0.5
13,2,0.42857142857142855
13,3,0.6428571428571429
13,4,0.5714285714285714
14,0,0.5714285714285714
14,1,0.5714285714285714
14,2,0.5714285714285714
14,3,0.5714285714285714
14,4,0.5714285714285714
15,0,0.5714285714285714
15,1,0.5
15,2,0.5714285714285714
15,3,0.6428571428571429
15,4,0.6428571428571429
16,0,0.5
16,1,0.42857142857142855
16,2,0.5
16,3,0.6428571428571429
16,4,0.5714285714285714
17,0,0.5714285714285714
17,1,0.5
17,2,0.7142857142857143
17,3,0.8571428571428571
17,4,0.6428571428571429
18,0,0.5
18,1,0.5714285714285714
18,2,0.7142857142857143
18,3,0.7857142857142857
18,4,0.5714285714285714
19,0,0.5
19,1,0.5
19,2,0.7142857142857143
19,3,0.7857142857142857
19,4,0.5714285714285714
20,0,0.5714285714285714
20,1,0.5
20,2,0.7142857142857143
20,3,0.9285714285714286
20,4,0.7142857142857143
21,0,0.6428571428571429
21,1,0.6428571428571429
21,2,0.7142857142857143
21,3,0.8571428571428571
21,4,0.7142857142857143
22,0,0.6428571428571429
22,1,0.5
22,2,0.7142857142857143
22,3,0.7857142857142857
22,4,0.7142857142857143
23,0,0.6428571428571429
23,1,0.6428571428571429
23,2,0.7142857142857143
23,3,0.7857142857142857
23,4,0.7142857142857143
24,0,0.6428571428571429
24,1,0.5714285714285714
24,2,0.7142857142857143
24,3,0.8571428571428571
24,4,0.7142857142857143
25,0,0.5714285714285714
25,1,0.5714285714285714
25,2,0.6428571428571429
25,3,0.7857142857142857
25,4,0.7142857142857143
26,0,0.6428571428571429
26,1,0.7857142857142857
26,2,0.7857142857142857
26,3,0.9285714285714286
26,4,0.7857142857142857
27,0,0.6428571428571429
27,1,0.7857142857142857
27,2,0.7857142857142857
27,3,0.9285714285714286
27,4,0.7857142857142857
28,0,0.5714285714285714
28,1,0.8571428571428571
28,2,0.7857142857142857
28,3,0.9285714285714286
28,4,0.7857142857142857
29,0,0.6428571428571429
29,1,0.8571428571428571
29,2,0.8571428571428571
29,3,0.9285714285714286
29,4,0.7857142857142857
30,0,0.6428571428571429
30,1,0.8571428571428571
30,2,0.8571428571428571
30,3,0.9285714285714286
30,4,0.7857142857142857
31,0,0.7142857142857143
31,1,0.8571428571428571
31,2,0.8571428571428571
31,3,0.9285714285714286
31,4,0.7857142857142857
32,0,0.7142857142857143
32,1,0.8571428571428571
32,2,0.8571428571428571
32,3,0.9285714285714286
32,4,0.7857142857142857
33,0,0.7142857142857143
33,1,0.8571428571428571
33,2,0.8571428571428571
33,3,0.9285714285714286
33,4,0.7857142857142857
34,0,0.7142857142857143
34,1,0.8571428571428571
34,2,0.8571428571428571
34,3,1.0
34,4,0.8571428571428571
35,0,0.7857142857142857
35,1,0.7857142857142857
35,2,0.8571428571428571
35,3,0.9285714285714286
35,4,0.8571428571428571
36,0,0.7857142857142857
36,1,0.8571428571428571
36,2,0.8571428571428571
36,3,0.9285714285714286
36,4,0.7857142857142857
37,0,0.7857142857142857
37,1,0.8571428571428571
37,2,0.8571428571428571
37,3,0.9285714285714286
37,4,0.8571428571428571
38,0,0.7857142857142857
38,1,0.8571428571428571
38,2,0.8571428571428571
38,3,0.9285714285714286
38,4,0.9285714285714286
39,0,0.7857142857142857
39,1,0.8571428571428571
39,2,0.8571428571428571
39,3,0.9285714285714286
39,4,0.8571428571428571
40,0,0.7857142857142857
40,1,0.8571428571428571
40,2,0.8571428571428571
40,3,0.9285714285714286
40,4,0.8571428571428571
41,0,0.7857142857142857
41,1,0.8571428571428571
41,2,0.8571428571428571
41,3,0.9285714285714286
41,4,0.8571428571428571
42,0,0.7857142857142857
42,1,0.7857142857142857
42,2,0.8571428571428571
42,3,0.9285714285714286
42,4,0.8571428571428571
43,0,0.7857142857142857
43,1,0.7857142857142857
43,2,0.8571428571428571
43,3,1.0
43,4,0.8571428571428571
44,0,0.7857142857142857
44,1,0.7857142857142857
44,2,0.8571428571428571
44,3,1.0
44,4,0.8571428571428571
45,0,0.8571428571428571
45,1,0.7857142857142857
45,2,0.8571428571428571
45,3,1.0
45,4,0.8571428571428571
46,0,0.8571428571428571
46,1,0.7857142857142857
46,2,0.8571428571428571
46,3,1.0
46,4,0.8571428571428571
47,0,0.7857142857142857
47,1,0.7857142857142857
47,2,0.8571428571428571
47,3,1.0
47,4,0.7857142857142857
48,0,0.8571428571428571
48,1,0.5714285714285714
48,2,0.6428571428571429
48,3,0.7142857142857143
48,4,0.5714285714285714
