layer,split,accuracy
1,0,0.5
1,1,0.6428571428571429
1,2,0.5
1,3,0.42857142857142855
1,4,0.5
2,0,0.7857142857142857
2,1,0.42857142857142855
2,2,0.5714285714285714
2,3,0.35714285714285715
2,4,0.42857142857142855
3,0,0.2857142857142857
3,1,0.4285714285714286
3,2,0.5
3,3,0.7142857142857143
3,4,0.5714285714285714
4,0,0.4285714285714286
4,1,0.4285714285714286
4,2,0.4285714285714286
4,3,0.7142857142857143
4,4,0.6428571428571428
5,0,0.7142857142857143
5,1,0.6428571428571429
5,2,0.42857142857142855
5,3,0.2857142857142857
5,4,0.5
6,0,0.3571428571428571
6,1,0.4285714285714286
6,2,0.5
6,3,0.7142857142857143
6,4,0.6428571428571428
7,0,0.7142857142857143
7,1,0.5714285714285714
7,2,0.5
7,3,0.2857142857142857
7,4,0.5
8,0,0.9285714285714286
8,1,0.5714285714285714
8,2,0.6428571428571429
8,3,0.2857142857142857
8,4,0.42857142857142855
9,0,0.8571428571428571
9,1,0.6428571428571429
9,2,0.6428571428571429
9,3,0.35714285714285715
9,4,0.7142857142857143
10,0,0.9285714285714286
10,1,0.6428571428571429
10,2,0.7142857142857143
10,3,0.35714285714285715
10,4,0.5
11,0,0.9285714285714286
11,1,0.6428571428571429
11,2,0.7142857142857143
11,3,0.5
11,4,0.6428571428571429
12,0,0.7857142857142857
12,1,0.6428571428571429
12,2,0.7142857142857143
12,3,0.42857142857142855
12,4,0.7142857142857143
13,0,0.7857142857142857
13,1,0.6428571428571429
13,2,0.7142857142857143
13,3,0.5
13,4,0.6428571428571429
14,0,0.7857142857142857
14,1,0.6428571428571429
14,2,0.7857142857142857
14,3,0.5
14,4,0.7142857142857143
15,0,0.7857142857142857
15,1,0.7142857142857143
15,2,0.7857142857142857
15,3,0.5714285714285714
15,4,0.7142857142857143
16,0,0.8571428571428571
16,1,0.7142857142857143
16,2,0.7857142857142857
16,3,0.7142857142857143
16,4,0.7142857142857143
17,0,0.8571428571428571
17,1,0.7857142857142857
17,2,0.7857142857142857
17,3,0.7142857142857143
17,4,0.7857142857142857
18,0,0.8571428571428571
18,1,0.7857142857142857
18,2,0.8571428571428571
18,3,0.5714285714285714
18,4,0.7142857142857143
19,0,0.8571428571428571
19,1,0.9285714285714286
19,2,0.8571428571428571
19,3,0.7142857142857143
19,4,0.7142857142857143
20,0,0.9285714285714286
20,1,0.9285714285714286
20,2,0.8571428571428571
20,3,0.6428571428571429
20,4,0.7142857142857143
21,0,0.8571428571428571
21,1,0.7857142857142857
21,2,0.8571428571428571
21,3,0.5714285714285714
21,4,0.7142857142857143
22,0,0.9285714285714286
22,1,0.7142857142857143
22,2,0.8571428571428571
22,3,0.6428571428571429
22,4,0.7142857142857143
23,0,0.9285714285714286
23,1,0.7857142857142857
23,2,0.8571428571428571
23,3,0.7142857142857143
23,4,0.7857142857142857
24,0,0.9285714285714286
24,1,0.7857142857142857
24,2,0.8571428571428571
24,3,0.6428571428571429
24,4,0.7142857142857143
25,0,0.8571428571428571
25,1,0.7857142857142857
25,2,0.8571428571428571
25,3,0.6428571428571429
25,4,0.7142857142857143
26,0,0.8571428571428571
26,1,0.7857142857142857
26,2,0.8571428571428571
26,3,0.6428571428571429
26,4,0.7142857142857143
27,0,0.9285714285714286
27,1,0.8571428571428571
27,2,0.8571428571428571
27,3,0.7142857142857143
27,4,0.7142857142857143
28,0,0.8571428571428571
28,1,0.7142857142857143
28,2,0.8571428571428571
28,3,0.7857142857142857
28,4,0.7857142857142857
29,0,0.7857142857142857
29,1,0.7142857142857143
29,2,0.8571428571428571
29,3,0.7857142857142857
29,4,0.8571428571428571
30,0,0.6428571428571429
30,1,0.7142857142857143
30,2,0.9285714285714286
30,3,0.6428571428571429
30,4,0.6428571428571429
31,0,0.6428571428571429
31,1,0.7857142857142857
31,2,0.9285714285714286
31,3,0.5714285714285714
31,4,0.6428571428571429
32,0,0.5714285714285714
32,1,0.7857142857142857
32,2,0.8571428571428571
32,3,0.6428571428571429
32,4,0.5714285714285714
33,0,0.5
33,1,0.6428571428571429
33,2,0.7142857142857143
33,3,0.5714285714285714
33,4,0.35714285714285715
34,0,0.5
34,1,0.6428571428571429
34,2,0.7857142857142857
34,3,0.7142857142857143
34,4,0.35714285714285715
35,0,0.5
35,1,0.6428571428571429
35,2,0.8571428571428571
35,3,0.7142857142857143
35,4,0.2857142857142857
36,0,0.42857142857142855
36,1,0.5714285714285714
36,2,0.7857142857142857
36,3,0.5714285714285714
36,4,0.2857142857142857
37,0,0.35714285714285715
37,1,0.5714285714285714
37,2,0.7142857142857143
37,3,0.5714285714285714
37,4,0.2857142857142857
38,0,0.35714285714285715
38,1,0.5714285714285714
38,2,0.7142857142857143
38,3,0.5714285714285714
38,4,0.2857142857142857
39,0,0.6428571428571428
39,1,0.4285714285714286
39,2,0.4285714285714286
39,3,0.4285714285714286
39,4,0.7142857142857143
40,0,0.35714285714285715
40,1,0.5
40,2,0.5714285714285714
40,3,0.6428571428571429
40,4,0.42857142857142855
41,0,0.6428571428571428
41,1,0.5
41,2,0.4285714285714286
41,3,0.4285714285714286
41,4,0.5714285714285714
42,0,0.6428571428571428
42,1,0.5
42,2,0.4285714285714286
42,3,0.4285714285714286
42,4,0.5714285714285714
43,0,0.6428571428571428
43,1,0.5
43,2,0.4285714285714286
43,3,0.4285714285714286
43,4,0.5714285714285714
44,0,0.6428571428571428
44,1,0.5714285714285714
44,2,0.4285714285714286
44,3,0.5
44,4,0.5
45,0,0.7857142857142857
45,1,0.5714285714285714
45,2,0.4285714285714286
45,3,0.5
45,4,0.5714285714285714
46,0,0.7857142857142857
46,1,0.5714285714285714
46,2,0.4285714285714286
46,3,0.5
46,4,0.5714285714285714
47,0,0.7857142857142857
47,1,0.5714285714285714
47,2,0.4285714285714286
47,3,0.5
47,4,0.4285714285714286
48,0,0.5
48,1,0.42857142857142855
48,2,0.5
48,3,0.42857142857142855
48,4,0.6428571428571429
