layer,split,accuracy
1,0,0.7142857142857143
1,1,0.7142857142857143
1,2,0.35714285714285715
1,3,0.2857142857142857
1,4,0.42857142857142855
2,0,0.5714285714285714
2,1,0.5
2,2,0.5
2,3,0.8571428571428572
2,4,0.3571428571428571
3,0,0.5714285714285714
3,1,0.5
3,2,0.6428571428571428
3,3,0.5714285714285714
3,4,0.6428571428571428
4,0,0.7142857142857143
4,1,0.3571428571428571
4,2,0.6428571428571428
4,3,0.5714285714285714
4,4,0.5
5,0,0.7857142857142857
5,1,0.4285714285714286
5,2,0.7857142857142857
5,3,0.8571428571428572
5,4,0.5
6,0,0.6428571428571428
6,1,0.1428571428571429
6,2,0.6428571428571428
6,3,0.7142857142857143
6,4,0.5714285714285714
7,0,0.8571428571428572
7,1,0.5
7,2,0.6428571428571428
7,3,0.6428571428571428
7,4,0.8571428571428572
8,0,0.8571428571428572
8,1,0.5714285714285714
8,2,0.5714285714285714
8,3,0.7142857142857143
8,4,0.7857142857142857
9,0,0.7142857142857143
9,1,0.5714285714285714
9,2,0.5714285714285714
9,3,0.5714285714285714
9,4,0.7857142857142857
10,0,0.6428571428571428
10,1,0.4285714285714286
10,2,0.5
10,3,0.5714285714285714
10,4,0.5714285714285714
11,0,0.8571428571428572
11,1,0.6428571428571428
11,2,0.6428571428571428
11,3,0.5
11,4,0.8571428571428572
12,0,0.7142857142857143
12,1,0.5
12,2,0.3571428571428571
12,3,0.5714285714285714
12,4,0.8571428571428572
13,0,0.5714285714285714
13,1,0.5
13,2,0.4285714285714286
13,3,0.5714285714285714
13,4,0.6428571428571428
14,0,0.7857142857142857
14,1,0.5714285714285714
14,2,0.3571428571428571
14,3,0.5714285714285714
14,4,0.7142857142857143
15,0,0.6428571428571428
15,1,0.3571428571428571
15,2,0.4285714285714286
15,3,0.5714285714285714
15,4,0.6428571428571428
16,0,0.3571428571428571
16,1,0.7857142857142857
16,2,0.4285714285714286
16,3,0.3571428571428571
16,4,0.7857142857142857
