layer,split,accuracy
1,0,0.6428571428571428
1,1,0.6428571428571428
1,2,0.7857142857142857
1,3,0.8571428571428572
1,4,0.4285714285714286
2,0,0.7142857142857143
2,1,0.8571428571428571
2,2,0.7857142857142857
2,3,0.8571428571428571
2,4,0.7857142857142857
3,0,0.9285714285714286
3,1,0.6428571428571428
3,2,0.8571428571428572
3,3,0.5714285714285714
3,4,0.6428571428571428
4,0,1.0
4,1,0.8571428571428572
4,2,0.8571428571428572
4,3,0.8571428571428572
4,4,0.9285714285714286
5,0,0.9285714285714286
5,1,0.8571428571428572
5,2,1.0
5,3,0.9285714285714286
5,4,1.0
6,0,0.7857142857142857
6,1,0.5714285714285714
6,2,0.7142857142857143
6,3,0.7857142857142857
6,4,0.6428571428571428
7,0,0.9285714285714286
7,1,0.7857142857142857
7,2,1.0
7,3,0.9285714285714286
7,4,0.7857142857142857
8,0,0.8571428571428572
8,1,0.7857142857142857
8,2,0.7857142857142857
8,3,0.6428571428571428
8,4,0.6428571428571428
9,0,0.9285714285714286
9,1,0.7857142857142857
9,2,0.8571428571428572
9,3,0.9285714285714286
9,4,1.0
10,0,0.8571428571428572
10,1,0.7142857142857143
10,2,0.8571428571428572
10,3,0.8571428571428572
10,4,0.7142857142857143
11,0,0.8571428571428572
11,1,0.9285714285714286
11,2,0.7857142857142857
11,3,0.8571428571428572
11,4,0.9285714285714286
12,0,1.0
12,1,1.0
12,2,0.9285714285714286
12,3,0.9285714285714286
12,4,1.0
13,0,0.9285714285714286
13,1,1.0
13,2,0.9285714285714286
13,3,0.9285714285714286
13,4,0.8571428571428572
14,0,0.6428571428571428
14,1,0.6428571428571428
14,2,0.7857142857142857
14,3,0.7142857142857143
14,4,0.7857142857142857
15,0,0.9285714285714286
15,1,1.0
15,2,1.0
15,3,0.9285714285714286
15,4,0.9285714285714286
16,0,0.8571428571428572
16,1,0.9285714285714286
16,2,0.9285714285714286
16,3,0.9285714285714286
16,4,0.9285714285714286
