sentence,label,probable,improbable,impossible,inconceivable,probable_improbable,improbable_impossible,impossible_inconceivable,probable_impossible,probable_inconceivable
Someone baked a cake inside a freezer.,impossible,0.0,0.0555555555555555,0.8333333333333334,0.1111111111111111,2.792928695678711,0.15195056796073914,-142.8023681640625,0.15195056796073914,-0.8230181932449341
Someone baked a cake inside an airfryer.,improbable,0.425,0.525,0.05,0.0,3.578636646270752,-0.04180144891142845,-147.83282470703125,-0.04180144891142845,-0.9698329567909241
Someone baked a cake inside a sigh.,inconceivable,0.0,0.0,0.0,1.0,2.4609811305999756,0.5707385540008545,-4.835803985595703,0.5707385540008545,0.2329310029745102
Someone baked a cake inside an oven.,probable,1.0,0.0,0.0,0.0,0.8233537673950195,-0.04264464229345322,-157.28533935546875,-0.04264464229345322,-0.8823499083518982
Someone chopped a carrot using a rag.,impossible,0.0,0.1282051282051282,0.8205128205128205,0.0512820512820512,0.7987353801727295,0.09421131759881973,-66.50013732910156,0.09421131759881973,-0.8386637568473816
Someone chopped a carrot using a sword.,improbable,0.1935483870967742,0.8064516129032258,0.0,0.0,1.2986173629760742,-0.15187710523605347,-88.57208251953125,-0.15187710523605347,-1.0275501012802124
Someone chopped a carrot using a color.,inconceivable,0.0,0.0,0.1395348837209302,0.8604651162790697,1.0786545276641846,0.3565557599067688,-44.90440368652344,0.3565557599067688,-0.4186279773712158
Someone chopped a carrot using a knife.,probable,1.0,0.0,0.0,0.0,-0.5326895117759705,-0.391880601644516,-140.6748046875,-0.391880601644516,-1.1253128051757812
Someone cleaned a spill using mustard.,impossible,0.0232558139534883,0.2093023255813953,0.6046511627906976,0.1627906976744186,1.304850697517395,-0.23998363316059113,-156.6477813720703,-0.23998363316059113,-0.7384848594665527
Someone cleaned a spill using a scarf.,improbable,0.2777777777777778,0.6944444444444444,0.0277777777777777,0.0,1.9898371696472168,-0.24866244196891785,-103.51324462890625,-0.24866244196891785,-0.8953779935836792
Someone cleaned a spill using a country.,inconceivable,0.0,0.0,0.0714285714285714,0.9285714285714286,1.5829533338546753,0.48243582248687744,39.038612365722656,0.48243582248687744,0.43237897753715515
Someone cleaned a spill using a sponge.,probable,0.9523809523809524,0.0476190476190476,0.0,0.0,-0.3561103343963623,-0.49734362959861755,-177.22903442382812,-0.49734362959861755,-1.0297234058380127
Someone cleaned a carpet using a crayon.,impossible,0.0238095238095238,0.238095238095238,0.6190476190476191,0.119047619047619,1.1501543521881104,-0.2657822370529175,-174.41973876953125,-0.2657822370529175,-1.0219846963882446
Someone cleaned a carpet using a hat.,improbable,0.0,0.5121951219512195,0.3902439024390244,0.0975609756097561,2.132007598876953,-0.021730683743953705,-75.18000030517578,-0.021730683743953705,-0.9795325994491577
Someone cleaned a carpet using a week.,inconceivable,0.0,0.0,0.0344827586206896,0.9655172413793104,0.7624208927154541,0.0028514303267002106,-85.39783477783203,0.0028514303267002106,-0.2555614411830902
Someone cleaned a carpet using a vacuum.,probable,1.0,0.0,0.0,0.0,0.003735087811946869,-0.43104803562164307,-164.29052734375,-0.43104803562164307,-1.009903907775879
Someone climbed a tree using oil.,impossible,0.0,0.18,0.54,0.28,2.198122501373291,0.19792193174362183,-109.27403259277344,0.19792193174362183,-0.5565015077590942
Someone climbed a tree using a rope.,improbable,0.9333333333333332,0.0333333333333333,0.0,0.0333333333333333,0.6055353879928589,-0.3797232508659363,-104.87661743164062,-0.3797232508659363,-0.9715225100517273
Someone climbed a tree using a poem.,inconceivable,0.0,0.0,0.0256410256410256,0.9743589743589745,3.144425868988037,0.11445868760347366,20.07137680053711,0.11445868760347366,-0.3127687871456146
Someone climbed a tree using a ladder.,probable,0.9666666666666668,0.0333333333333333,0.0,0.0,0.04976101219654083,-0.4882814884185791,-110.41114044189453,-0.4882814884185791,-1.0523383617401123
Someone closed a jacket using fog.,impossible,0.0,0.0,0.3111111111111111,0.6888888888888889,1.476935863494873,0.2177456021308899,-29.84113121032715,0.2177456021308899,-0.17345455288887024
Someone closed a jacket using glue.,improbable,0.0588235294117647,0.8235294117647058,0.0588235294117647,0.0588235294117647,0.9038817882537842,-0.23966693878173828,-133.72398376464844,-0.23966693878173828,-0.6584933400154114
Someone closed a jacket using a word.,inconceivable,0.0,0.0,0.1612903225806451,0.8387096774193549,1.5999202728271484,0.32227659225463867,60.630882263183594,0.32227659225463867,0.03447725251317024
Someone closed a jacket using a zipper.,probable,0.9743589743589745,0.0,0.0,0.0256410256410256,0.15872599184513092,-0.302083820104599,-91.59989166259766,-0.302083820104599,-0.7248488664627075
Someone constructed a tower out of sparks.,impossible,0.0,0.0256410256410256,0.4871794871794871,0.4871794871794871,1.862095594406128,0.28654545545578003,-41.37413024902344,0.28654545545578003,-0.30939367413520813
Someone constructed a tower out of bubbles.,improbable,0.05,0.275,0.6,0.075,1.776647686958313,0.01819799840450287,-103.70426940917969,0.01819799840450287,-0.6244654059410095
Someone constructed a tower out of seasons.,inconceivable,0.0,0.0294117647058823,0.1176470588235294,0.8529411764705882,1.8720581531524658,0.6620050668716431,36.38079071044922,0.6620050668716431,0.22534838318824768
Someone constructed a tower out of blocks.,probable,1.0,0.0,0.0,0.0,-0.6843191385269165,-0.2291320264339447,-111.50279998779297,-0.2291320264339447,-0.8055081963539124
Someone cooked dinner out of the moon.,impossible,0.0,0.0,0.1891891891891892,0.8108108108108109,3.4770545959472656,0.5648152232170105,-22.196765899658203,0.5648152232170105,0.03819601982831955
Someone cooked dinner out of insects.,improbable,0.2121212121212121,0.7878787878787878,0.0,0.0,3.9862678050994873,0.1143980324268341,-44.44158935546875,0.1143980324268341,-0.1915082037448883
Someone cooked dinner out of thoughts.,inconceivable,0.0,0.027027027027027,0.2432432432432432,0.7297297297297297,2.370788812637329,0.438068151473999,93.50515747070312,0.438068151473999,0.5003126859664917
Someone cooked dinner out of pasta.,probable,0.7619047619047619,0.0,0.0714285714285714,0.1666666666666666,2.675107002258301,-0.04287475347518921,-22.612457275390625,-0.04287475347518921,-0.4492526352405548
Someone cooled a room using a heater.,impossible,0.075,0.125,0.75,0.05,-0.8533109426498413,-0.2936837673187256,-134.51760864257812,-0.2936837673187256,-0.9164276719093323
Someone cooled a room using shades.,improbable,0.8387096774193549,0.064516129032258,0.064516129032258,0.032258064516129,0.9963626265525818,0.032482556998729706,-21.78575897216797,0.032482556998729706,-0.4578080177307129
Someone cooled a room using a taste.,inconceivable,0.0,0.0,0.054054054054054,0.945945945945946,1.4526773691177368,0.5649731159210205,65.04364013671875,0.5649731159210205,0.3715256452560425
Someone cooled a room using a fan.,probable,0.975609756097561,0.0,0.024390243902439,0.0,-0.6672463417053223,-0.29309070110321045,-137.85696411132812,-0.29309070110321045,-0.858708918094635
Someone covered a window using a hair.,impossible,0.0,0.3714285714285714,0.4857142857142857,0.1428571428571428,1.4046826362609863,0.11096194386482239,-42.59241485595703,0.11096194386482239,-0.3413908779621124
Someone covered a window using sheets.,improbable,0.7777777777777778,0.2222222222222222,0.0,0.0,0.46242454648017883,-0.20767076313495636,-93.11016845703125,-0.20767076313495636,-0.6794926524162292
Someone covered a window using a chant.,inconceivable,0.0,0.0294117647058823,0.1764705882352941,0.7941176470588235,1.5634493827819824,0.1904708296060562,44.48475646972656,0.1904708296060562,-0.009287714958190918
Someone covered a window using curtains.,probable,1.0,0.0,0.0,0.0,0.17540854215621948,-0.32019364833831787,-84.38557434082031,-0.32019364833831787,-0.7046270370483398
Someone crafted a bowl out of smoke.,impossible,0.0,0.0606060606060606,0.6666666666666666,0.2727272727272727,2.2124905586242676,0.33912622928619385,-40.39881134033203,0.33912622928619385,-0.39237695932388306
Someone crafted a bowl out of mud.,improbable,0.4358974358974359,0.4615384615384615,0.1025641025641025,0.0,1.6833983659744263,-0.06941533088684082,-90.57697296142578,-0.06941533088684082,-0.5564452409744263
Someone crafted a bowl out of math.,inconceivable,0.0,0.0,0.1794871794871795,0.8205128205128205,3.1129164695739746,0.32476112246513367,-9.451512336730957,0.32476112246513367,0.02089075744152069
Someone crafted a bowl out of clay.,probable,0.9736842105263158,0.0,0.0263157894736842,0.0,0.45172882080078125,-0.24136041104793549,-93.99398803710938,-0.24136041104793549,-0.6587556600570679
Someone boiled water using a refrigerator.,impossible,0.0,0.0,0.8936170212765957,0.1063829787234042,0.032112110406160355,-0.11192530393600464,-168.00326538085938,-0.11192530393600464,-0.8967852592468262
Someone boiled water using a microwave.,improbable,0.9615384615384616,0.0384615384615384,0.0,0.0,-0.8286777138710022,-0.32428139448165894,-203.43614196777344,-0.32428139448165894,-0.9562414884567261
Someone boiled water using justice.,inconceivable,0.0,0.0,0.0697674418604651,0.9302325581395348,1.17003333568573,0.4793984293937683,38.111419677734375,0.4793984293937683,0.24815985560417175
Someone boiled water using a kettle.,probable,1.0,0.0,0.0,0.0,-1.1935691833496094,-0.38231417536735535,-167.98147583007812,-0.38231417536735535,-0.9969863891601562
Someone crushed a soda can using a tissue.,impossible,0.0,0.2,0.7428571428571429,0.0571428571428571,0.249771386384964,-0.3522046208381653,-220.64544677734375,-0.3522046208381653,-1.009430170059204
Someone crushed a soda can using a chair.,improbable,0.4634146341463415,0.5365853658536586,0.0,0.0,0.8975014686584473,-0.37731796503067017,-181.689697265625,-0.37731796503067017,-1.125605583190918
Someone crushed a soda can using a day.,inconceivable,0.0,0.0,0.073170731707317,0.926829268292683,2.1535234451293945,0.2309522181749344,-27.871620178222656,0.2309522181749344,-0.05303177237510681
Someone crushed a soda can using a shoe.,probable,0.8125,0.15625,0.03125,0.0,1.777595043182373,-0.24775932729244232,-168.37799072265625,-0.24775932729244232,-1.0608750581741333
