layer,split,accuracy
1,0,0.7142857142857143
1,1,0.5
1,2,0.6428571428571429
1,3,0.6428571428571429
1,4,0.8571428571428571
2,0,0.7142857142857143
2,1,0.6428571428571428
2,2,0.5
2,3,0.3571428571428571
2,4,0.4285714285714286
3,0,0.5714285714285714
3,1,0.8571428571428572
3,2,0.9285714285714286
3,3,0.9285714285714286
3,4,0.6428571428571428
4,0,0.5714285714285714
4,1,0.4285714285714286
4,2,0.7857142857142857
4,3,0.3571428571428571
4,4,0.5
5,0,0.5714285714285714
5,1,0.9285714285714286
5,2,0.6428571428571429
5,3,0.5714285714285714
5,4,0.7857142857142857
6,0,0.7142857142857143
6,1,0.8571428571428571
6,2,0.6428571428571429
6,3,0.8571428571428571
6,4,0.6428571428571429
7,0,0.6428571428571428
7,1,0.3571428571428571
7,2,0.6428571428571428
7,3,0.5714285714285714
7,4,0.5
8,0,0.6428571428571428
8,1,0.4285714285714286
8,2,0.6428571428571428
8,3,0.7142857142857143
8,4,0.6428571428571428
9,0,0.7142857142857143
9,1,0.7857142857142857
9,2,0.5714285714285714
9,3,0.7142857142857143
9,4,0.5
10,0,0.7857142857142857
10,1,0.7142857142857143
10,2,0.8571428571428572
10,3,0.8571428571428572
10,4,0.7142857142857143
11,0,0.6428571428571428
11,1,0.7857142857142857
11,2,0.7857142857142857
11,3,0.9285714285714286
11,4,1.0
12,0,0.7142857142857143
12,1,0.6428571428571428
12,2,0.7142857142857143
12,3,0.5714285714285714
12,4,0.8571428571428572
13,0,0.8571428571428572
13,1,0.6428571428571428
13,2,0.6428571428571428
13,3,0.6428571428571428
13,4,0.7857142857142857
14,0,0.7142857142857143
14,1,0.5714285714285714
14,2,0.5714285714285714
14,3,0.5714285714285714
14,4,0.8571428571428572
15,0,0.6428571428571428
15,1,0.5714285714285714
15,2,0.4285714285714286
15,3,0.5714285714285714
15,4,0.5714285714285714
16,0,0.5714285714285714
16,1,0.5714285714285714
16,2,0.7142857142857143
16,3,0.4285714285714286
16,4,0.5714285714285714
17,0,0.8571428571428572
17,1,0.4285714285714286
17,2,0.5
17,3,0.7142857142857143
17,4,0.6428571428571428
18,0,0.7857142857142857
18,1,0.5
18,2,0.3571428571428571
18,3,0.8571428571428572
18,4,0.6428571428571428
19,0,0.7142857142857143
19,1,0.3571428571428571
19,2,0.2857142857142857
19,3,0.7857142857142857
19,4,0.7142857142857143
20,0,0.7857142857142857
20,1,0.5
20,2,0.5
20,3,0.8571428571428572
20,4,0.7142857142857143
21,0,0.7857142857142857
21,1,0.7142857142857143
21,2,0.7142857142857143
21,3,0.8571428571428572
21,4,0.7857142857142857
22,0,0.7142857142857143
22,1,0.5
22,2,0.7142857142857143
22,3,0.7142857142857143
22,4,0.6428571428571428
23,0,0.7857142857142857
23,1,0.6428571428571428
23,2,0.6428571428571428
23,3,0.6428571428571428
23,4,0.7857142857142857
24,0,0.6428571428571428
24,1,0.5714285714285714
24,2,0.6428571428571428
24,3,0.6428571428571428
24,4,0.5
25,0,0.7142857142857143
25,1,0.4285714285714286
25,2,0.4285714285714286
25,3,0.6428571428571428
25,4,0.6428571428571428
26,0,0.7857142857142857
26,1,0.4285714285714286
26,2,0.3571428571428571
26,3,0.7142857142857143
26,4,0.6428571428571428
27,0,0.2857142857142857
27,1,0.5714285714285714
27,2,0.6428571428571429
27,3,0.5
27,4,0.5714285714285714
28,0,0.42857142857142855
28,1,0.7857142857142857
28,2,0.5714285714285714
28,3,0.5
28,4,0.5
29,0,0.5714285714285714
29,1,0.7857142857142857
29,2,0.7142857142857143
29,3,0.21428571428571427
29,4,0.5
30,0,0.21428571428571427
30,1,0.7142857142857143
30,2,0.6428571428571429
30,3,0.42857142857142855
30,4,0.5714285714285714
31,0,0.5714285714285714
31,1,0.6428571428571429
31,2,0.7142857142857143
31,3,0.5
31,4,0.5
32,0,0.35714285714285715
32,1,0.6428571428571429
32,2,0.7142857142857143
32,3,0.35714285714285715
32,4,0.42857142857142855
33,0,0.6428571428571428
33,1,0.5
33,2,0.4285714285714286
33,3,0.5714285714285714
33,4,0.6428571428571428
34,0,0.5
34,1,0.6428571428571429
34,2,0.5714285714285714
34,3,0.42857142857142855
34,4,0.42857142857142855
35,0,0.35714285714285715
35,1,0.6428571428571429
35,2,0.6428571428571429
35,3,0.35714285714285715
35,4,0.5714285714285714
36,0,0.6428571428571429
36,1,0.8571428571428571
36,2,0.7142857142857143
36,3,0.7142857142857143
36,4,0.5714285714285714
37,0,0.42857142857142855
37,1,0.5714285714285714
37,2,0.7857142857142857
37,3,0.35714285714285715
37,4,0.7142857142857143
38,0,0.5714285714285714
38,1,0.3571428571428571
38,2,0.2142857142857143
38,3,0.8571428571428572
38,4,0.6428571428571428
39,0,0.7142857142857143
39,1,0.7142857142857143
39,2,0.8571428571428571
39,3,0.5
39,4,0.7142857142857143
40,0,0.42857142857142855
40,1,0.5714285714285714
40,2,0.5714285714285714
40,3,0.5714285714285714
40,4,0.35714285714285715
