layer,split,accuracy
1,0,0.4285714285714286
1,1,0.4285714285714286
1,2,0.4285714285714286
1,3,0.7142857142857143
1,4,0.7142857142857143
2,0,0.7857142857142857
2,1,0.5
2,2,0.7142857142857143
2,3,0.5714285714285714
2,4,0.4285714285714286
3,0,0.5714285714285714
3,1,0.5
3,2,0.8571428571428572
3,3,0.6428571428571428
3,4,0.6428571428571428
4,0,0.7142857142857143
4,1,0.5
4,2,0.7142857142857143
4,3,0.3571428571428571
4,4,0.5714285714285714
5,0,0.42857142857142855
5,1,0.6428571428571429
5,2,0.7142857142857143
5,3,0.6428571428571429
5,4,0.6428571428571429
6,0,0.6428571428571428
6,1,0.2857142857142857
6,2,0.4285714285714286
6,3,0.5714285714285714
6,4,0.5714285714285714
7,0,0.5714285714285714
7,1,0.7142857142857143
7,2,0.5
7,3,0.7142857142857143
7,4,0.5714285714285714
8,0,0.5
8,1,0.3571428571428571
8,2,0.6428571428571428
8,3,0.6428571428571428
8,4,0.7142857142857143
9,0,0.5
9,1,0.7142857142857143
9,2,0.5714285714285714
9,3,0.5714285714285714
9,4,0.6428571428571428
10,0,0.7857142857142857
10,1,0.6428571428571428
10,2,0.6428571428571428
10,3,0.5714285714285714
10,4,0.7142857142857143
11,0,0.6428571428571428
11,1,0.5
11,2,0.5714285714285714
11,3,0.5714285714285714
11,4,0.5714285714285714
12,0,0.5714285714285714
12,1,0.5714285714285714
12,2,0.42857142857142855
12,3,0.5
12,4,0.5714285714285714
13,0,0.6428571428571428
13,1,0.6428571428571428
13,2,0.4285714285714286
13,3,0.5714285714285714
13,4,0.3571428571428571
14,0,0.5714285714285714
14,1,0.7857142857142857
14,2,0.5714285714285714
14,3,0.7857142857142857
14,4,0.7142857142857143
15,0,0.7142857142857143
15,1,0.5714285714285714
15,2,0.21428571428571427
15,3,0.5714285714285714
15,4,0.5
16,0,0.9285714285714286
16,1,0.7142857142857143
16,2,0.7142857142857143
16,3,0.7857142857142857
16,4,0.7857142857142857
17,0,0.5714285714285714
17,1,0.5
17,2,0.6428571428571429
17,3,0.7857142857142857
17,4,0.42857142857142855
18,0,0.5714285714285714
18,1,0.42857142857142855
18,2,0.42857142857142855
18,3,0.6428571428571429
18,4,0.5714285714285714
19,0,0.6428571428571429
19,1,0.35714285714285715
19,2,0.6428571428571429
19,3,0.7857142857142857
19,4,0.42857142857142855
20,0,0.5714285714285714
20,1,0.6428571428571428
20,2,0.3571428571428571
20,3,0.2142857142857143
20,4,0.7857142857142857
21,0,0.7142857142857143
21,1,0.42857142857142855
21,2,0.6428571428571429
21,3,0.7142857142857143
21,4,0.6428571428571429
22,0,0.9285714285714286
22,1,0.6428571428571429
22,2,0.9285714285714286
22,3,0.9285714285714286
22,4,0.8571428571428571
23,0,0.7142857142857143
23,1,0.5714285714285714
23,2,0.6428571428571429
23,3,0.6428571428571429
23,4,0.5
24,0,0.5714285714285714
24,1,0.6428571428571428
24,2,0.7142857142857143
24,3,0.5
24,4,0.5
25,0,0.5
25,1,0.42857142857142855
25,2,0.5714285714285714
25,3,0.7142857142857143
25,4,0.42857142857142855
26,0,0.7857142857142857
26,1,0.7857142857142857
26,2,0.8571428571428571
26,3,0.6428571428571429
26,4,0.7142857142857143
27,0,0.7857142857142857
27,1,0.6428571428571429
27,2,0.7142857142857143
27,3,0.7857142857142857
27,4,0.5714285714285714
28,0,0.35714285714285715
28,1,0.8571428571428571
28,2,0.7142857142857143
28,3,0.6428571428571429
28,4,0.5714285714285714
29,0,0.7857142857142857
29,1,0.5
29,2,0.42857142857142855
29,3,0.5714285714285714
29,4,0.35714285714285715
30,0,0.5714285714285714
30,1,0.5714285714285714
30,2,0.6428571428571429
30,3,0.7142857142857143
30,4,0.6428571428571429
31,0,0.5
31,1,0.7142857142857143
31,2,0.6428571428571428
31,3,0.5714285714285714
31,4,0.5714285714285714
32,0,0.5714285714285714
32,1,0.5
32,2,0.6428571428571429
32,3,0.5714285714285714
32,4,0.5
33,0,0.5714285714285714
33,1,0.5714285714285714
33,2,0.5
33,3,0.6428571428571428
33,4,0.5714285714285714
34,0,0.5
34,1,0.5714285714285714
34,2,0.5714285714285714
34,3,0.8571428571428572
34,4,0.6428571428571428
35,0,0.5714285714285714
35,1,0.7857142857142857
35,2,0.5714285714285714
35,3,0.7857142857142857
35,4,0.6428571428571428
36,0,0.5714285714285714
36,1,0.6428571428571428
36,2,0.5
36,3,0.6428571428571428
36,4,0.7142857142857143
37,0,0.6428571428571428
37,1,0.5714285714285714
37,2,0.4285714285714286
37,3,0.6428571428571428
37,4,0.5714285714285714
38,0,0.5
38,1,0.5714285714285714
38,2,0.5714285714285714
38,3,0.42857142857142855
38,4,0.6428571428571429
39,0,0.42857142857142855
39,1,0.7142857142857143
39,2,0.7857142857142857
39,3,0.42857142857142855
39,4,0.7857142857142857
40,0,0.6428571428571428
40,1,0.5
40,2,0.5714285714285714
40,3,0.6428571428571428
40,4,0.5
