layer,split,accuracy
1,0,0.5714285714285714
1,1,0.42857142857142855
1,2,0.2857142857142857
1,3,0.6428571428571429
1,4,0.7142857142857143
2,0,0.5714285714285714
2,1,0.6428571428571429
2,2,0.42857142857142855
2,3,0.42857142857142855
2,4,0.6428571428571429
3,0,0.5714285714285714
3,1,0.6428571428571429
3,2,0.42857142857142855
3,3,0.42857142857142855
3,4,0.7142857142857143
4,0,0.42857142857142855
4,1,0.5714285714285714
4,2,0.35714285714285715
4,3,0.42857142857142855
4,4,0.7857142857142857
5,0,0.7142857142857143
5,1,0.5
5,2,0.5
5,3,0.42857142857142855
5,4,0.7142857142857143
6,0,0.5714285714285714
6,1,0.8571428571428571
6,2,0.6428571428571429
6,3,0.42857142857142855
6,4,0.42857142857142855
7,0,0.5714285714285714
7,1,0.7142857142857143
7,2,0.7142857142857143
7,3,0.35714285714285715
7,4,0.5714285714285714
8,0,0.35714285714285715
8,1,0.5714285714285714
8,2,0.5714285714285714
8,3,0.35714285714285715
8,4,0.8571428571428571
9,0,0.5714285714285714
9,1,0.6428571428571429
9,2,0.5714285714285714
9,3,0.5714285714285714
9,4,0.7857142857142857
10,0,0.5714285714285714
10,1,0.7142857142857143
10,2,0.7142857142857143
10,3,0.2857142857142857
10,4,0.5714285714285714
11,0,0.42857142857142855
11,1,0.5714285714285714
11,2,0.6428571428571429
11,3,0.5714285714285714
11,4,0.5714285714285714
12,0,0.35714285714285715
12,1,0.5714285714285714
12,2,0.5714285714285714
12,3,0.2857142857142857
12,4,0.8571428571428571
13,0,0.42857142857142855
13,1,0.6428571428571429
13,2,0.5
13,3,0.42857142857142855
13,4,0.6428571428571429
14,0,0.35714285714285715
14,1,0.6428571428571429
14,2,0.5714285714285714
14,3,0.5714285714285714
14,4,0.7857142857142857
15,0,0.42857142857142855
15,1,0.7142857142857143
15,2,0.5
15,3,0.5
15,4,0.5714285714285714
16,0,0.35714285714285715
16,1,0.5714285714285714
16,2,0.5
16,3,0.7142857142857143
16,4,0.5
17,0,0.7142857142857143
17,1,0.5
17,2,0.5714285714285714
17,3,0.6428571428571428
17,4,0.4285714285714286
18,0,0.35714285714285715
18,1,0.7142857142857143
18,2,0.6428571428571429
18,3,0.6428571428571429
18,4,0.35714285714285715
19,0,0.7142857142857143
19,1,0.7142857142857143
19,2,0.5714285714285714
19,3,0.5714285714285714
19,4,0.8571428571428571
20,0,0.5
20,1,0.7857142857142857
20,2,0.6428571428571429
20,3,0.5714285714285714
20,4,0.6428571428571429
21,0,0.6428571428571428
21,1,0.5714285714285714
21,2,0.7142857142857143
21,3,0.7142857142857143
21,4,0.5714285714285714
22,0,0.5714285714285714
22,1,0.4285714285714286
22,2,0.7857142857142857
22,3,0.7142857142857143
22,4,0.6428571428571428
23,0,0.9285714285714286
23,1,0.5714285714285714
23,2,0.5
23,3,0.5
23,4,0.5714285714285714
24,0,0.7142857142857143
24,1,0.35714285714285715
24,2,0.7142857142857143
24,3,0.8571428571428571
24,4,0.7857142857142857
