layer,split,accuracy
1,0,0.7142857142857143
1,1,0.5714285714285714
1,2,0.2857142857142857
1,3,0.5714285714285714
1,4,0.7142857142857143
2,0,0.5714285714285714
2,1,0.6428571428571429
2,2,0.6428571428571429
2,3,0.7142857142857143
2,4,0.6428571428571429
3,0,0.6428571428571428
3,1,0.5714285714285714
3,2,0.7142857142857143
3,3,0.6428571428571428
3,4,0.7142857142857143
4,0,0.6428571428571428
4,1,0.5714285714285714
4,2,0.4285714285714286
4,3,0.5
4,4,0.5
5,0,0.5
5,1,0.5
5,2,0.5714285714285714
5,3,0.5714285714285714
5,4,0.6428571428571429
6,0,0.9285714285714286
6,1,0.6428571428571428
6,2,0.5714285714285714
6,3,0.7857142857142857
6,4,0.5
7,0,0.5714285714285714
7,1,0.5714285714285714
7,2,0.5714285714285714
7,3,0.5
7,4,0.35714285714285715
8,0,0.5714285714285714
8,1,0.5714285714285714
8,2,0.7142857142857143
8,3,0.4285714285714286
8,4,0.6428571428571428
9,0,0.9285714285714286
9,1,0.7857142857142857
9,2,0.8571428571428572
9,3,0.9285714285714286
9,4,0.8571428571428572
10,0,0.7142857142857143
10,1,0.7857142857142857
10,2,0.8571428571428572
10,3,0.3571428571428571
10,4,0.7142857142857143
11,0,0.7857142857142857
11,1,0.7142857142857143
11,2,0.9285714285714286
11,3,0.8571428571428571
11,4,0.7857142857142857
12,0,0.8571428571428571
12,1,0.6428571428571429
12,2,0.6428571428571429
12,3,0.7857142857142857
12,4,0.7857142857142857
13,0,0.9285714285714286
13,1,0.7857142857142857
13,2,0.7142857142857143
13,3,0.7857142857142857
13,4,0.7142857142857143
14,0,0.5
14,1,0.7857142857142857
14,2,0.6428571428571428
14,3,0.6428571428571428
14,4,0.8571428571428572
15,0,0.5
15,1,0.5
15,2,0.5714285714285714
15,3,0.6428571428571429
15,4,0.5714285714285714
16,0,0.8571428571428572
16,1,0.6428571428571428
16,2,0.7142857142857143
16,3,0.7857142857142857
16,4,0.7857142857142857
17,0,0.5714285714285714
17,1,0.7142857142857143
17,2,0.5
17,3,0.3571428571428571
17,4,0.5714285714285714
18,0,0.9285714285714286
18,1,0.7857142857142857
18,2,0.7142857142857143
18,3,0.7857142857142857
18,4,0.8571428571428572
19,0,0.6428571428571429
19,1,0.5714285714285714
19,2,0.7142857142857143
19,3,0.7142857142857143
19,4,0.5
20,0,0.5
20,1,0.6428571428571428
20,2,0.5
20,3,0.5714285714285714
20,4,1.0
21,0,0.5
21,1,0.6428571428571428
21,2,0.7142857142857143
21,3,0.7857142857142857
21,4,0.7142857142857143
22,0,0.5714285714285714
22,1,0.7142857142857143
22,2,0.7142857142857143
22,3,0.7142857142857143
22,4,0.7142857142857143
23,0,0.7142857142857143
23,1,0.7142857142857143
23,2,0.7857142857142857
23,3,0.7857142857142857
23,4,0.6428571428571429
24,0,0.7857142857142857
24,1,0.5714285714285714
24,2,0.5
24,3,0.5
24,4,0.5714285714285714
