layer,split,accuracy
1,0,0.2857142857142857
1,1,0.5714285714285714
1,2,0.5
1,3,0.5714285714285714
1,4,0.6428571428571429
2,0,0.5
2,1,0.6428571428571428
2,2,0.5
2,3,0.3571428571428571
2,4,0.5714285714285714
3,0,0.8571428571428572
3,1,0.5714285714285714
3,2,0.6428571428571428
3,3,0.5
3,4,0.6428571428571428
4,0,0.5714285714285714
4,1,0.5714285714285714
4,2,0.4285714285714286
4,3,0.6428571428571428
4,4,0.3571428571428571
5,0,0.5714285714285714
5,1,0.42857142857142855
5,2,0.5
5,3,0.42857142857142855
5,4,0.6428571428571429
6,0,0.35714285714285715
6,1,0.2857142857142857
6,2,0.7857142857142857
6,3,0.5714285714285714
6,4,0.5
7,0,0.42857142857142855
7,1,0.5
7,2,0.42857142857142855
7,3,0.7142857142857143
7,4,0.42857142857142855
8,0,0.8571428571428572
8,1,0.7142857142857143
8,2,0.7142857142857143
8,3,0.4285714285714286
8,4,0.5714285714285714
9,0,0.5714285714285714
9,1,0.6428571428571428
9,2,0.4285714285714286
9,3,0.7142857142857143
9,4,0.5
10,0,0.3571428571428571
10,1,0.7857142857142857
10,2,0.3571428571428571
10,3,0.6428571428571428
10,4,0.5714285714285714
11,0,0.7142857142857143
11,1,0.42857142857142855
11,2,0.7142857142857143
11,3,0.6428571428571429
11,4,0.7142857142857143
12,0,0.5
12,1,0.42857142857142855
12,2,0.5
12,3,0.42857142857142855
12,4,0.6428571428571429
13,0,0.5714285714285714
13,1,0.5714285714285714
13,2,0.3571428571428571
13,3,0.6428571428571428
13,4,0.6428571428571428
14,0,0.5
14,1,0.5714285714285714
14,2,0.5714285714285714
14,3,0.5714285714285714
14,4,0.7857142857142857
15,0,0.7142857142857143
15,1,0.5714285714285714
15,2,0.5714285714285714
15,3,0.7142857142857143
15,4,0.5
16,0,0.6428571428571429
16,1,0.5
16,2,0.5714285714285714
16,3,0.2857142857142857
16,4,0.7142857142857143
17,0,0.2857142857142857
17,1,0.7857142857142857
17,2,0.3571428571428571
17,3,0.6428571428571428
17,4,0.5714285714285714
18,0,0.7857142857142857
18,1,0.21428571428571427
18,2,0.6428571428571429
18,3,0.42857142857142855
18,4,0.6428571428571429
19,0,0.5714285714285714
19,1,0.6428571428571429
19,2,0.6428571428571429
19,3,0.5
19,4,0.6428571428571429
20,0,0.6428571428571428
20,1,0.5
20,2,0.6428571428571428
20,3,0.2857142857142857
20,4,0.7142857142857143
21,0,0.5714285714285714
21,1,0.35714285714285715
21,2,0.5
21,3,0.5
21,4,0.6428571428571429
22,0,0.6428571428571428
22,1,0.5
22,2,0.3571428571428571
22,3,0.5
22,4,0.7142857142857143
23,0,0.6428571428571429
23,1,0.6428571428571429
23,2,0.42857142857142855
23,3,0.6428571428571429
23,4,0.42857142857142855
24,0,0.5
24,1,0.5714285714285714
24,2,0.35714285714285715
24,3,0.5714285714285714
24,4,0.5
