layer,split,accuracy
1,0,0.42857142857142855
1,1,0.5
1,2,0.6428571428571429
1,3,0.42857142857142855
1,4,0.6428571428571429
2,0,0.5714285714285714
2,1,0.42857142857142855
2,2,0.35714285714285715
2,3,0.35714285714285715
2,4,0.7857142857142857
3,0,0.5
3,1,0.6428571428571428
3,2,0.6428571428571428
3,3,0.4285714285714286
3,4,0.6428571428571428
4,0,0.5
4,1,0.5714285714285714
4,2,0.42857142857142855
4,3,0.7142857142857143
4,4,0.42857142857142855
5,0,0.6428571428571428
5,1,0.4285714285714286
5,2,0.5714285714285714
5,3,0.5
5,4,0.6428571428571428
6,0,0.7142857142857143
6,1,0.5714285714285714
6,2,0.6428571428571429
6,3,0.6428571428571429
6,4,0.35714285714285715
7,0,0.7142857142857143
7,1,0.7142857142857143
7,2,0.6428571428571429
7,3,0.5714285714285714
7,4,0.6428571428571429
8,0,0.2857142857142857
8,1,0.4285714285714286
8,2,0.7142857142857143
8,3,0.6428571428571428
8,4,0.5714285714285714
9,0,0.5
9,1,0.5714285714285714
9,2,0.2857142857142857
9,3,0.6428571428571429
9,4,0.5714285714285714
10,0,0.7857142857142857
10,1,0.5714285714285714
10,2,0.5714285714285714
10,3,0.5714285714285714
10,4,0.5
11,0,0.5
11,1,0.5714285714285714
11,2,0.7142857142857143
11,3,0.5
11,4,0.7142857142857143
12,0,0.3571428571428571
12,1,0.5
12,2,0.3571428571428571
12,3,0.6428571428571428
12,4,0.7142857142857143
13,0,0.4285714285714286
13,1,0.5
13,2,0.6428571428571428
13,3,0.5714285714285714
13,4,0.7857142857142857
14,0,0.5714285714285714
14,1,0.5714285714285714
14,2,0.7142857142857143
14,3,0.7142857142857143
14,4,0.7857142857142857
15,0,0.6428571428571428
15,1,0.7142857142857143
15,2,0.7857142857142857
15,3,0.5714285714285714
15,4,0.9285714285714286
16,0,0.7857142857142857
16,1,0.7142857142857143
16,2,0.7857142857142857
16,3,0.5714285714285714
16,4,0.7142857142857143
17,0,0.4285714285714286
17,1,0.5714285714285714
17,2,0.5714285714285714
17,3,0.7857142857142857
17,4,0.6428571428571428
18,0,0.5714285714285714
18,1,0.6428571428571428
18,2,0.7142857142857143
18,3,0.5714285714285714
18,4,0.5714285714285714
19,0,0.7142857142857143
19,1,0.9285714285714286
19,2,0.7142857142857143
19,3,0.7857142857142857
19,4,0.7142857142857143
20,0,0.6428571428571428
20,1,0.7857142857142857
20,2,0.8571428571428572
20,3,0.8571428571428572
20,4,0.7857142857142857
21,0,0.3571428571428571
21,1,0.5
21,2,0.5714285714285714
21,3,0.6428571428571428
21,4,0.5714285714285714
22,0,0.6428571428571428
22,1,0.6428571428571428
22,2,0.5714285714285714
22,3,0.9285714285714286
22,4,0.6428571428571428
23,0,0.5714285714285714
23,1,0.5714285714285714
23,2,0.5
23,3,0.7142857142857143
23,4,0.5714285714285714
24,0,0.6428571428571428
24,1,0.6428571428571428
24,2,0.5714285714285714
24,3,0.7857142857142857
24,4,0.8571428571428572
25,0,0.7142857142857143
25,1,0.4285714285714286
25,2,0.5714285714285714
25,3,0.8571428571428572
25,4,0.5714285714285714
26,0,0.5714285714285714
26,1,0.5714285714285714
26,2,0.6428571428571428
26,3,0.7857142857142857
26,4,0.5714285714285714
27,0,0.5714285714285714
27,1,0.7142857142857143
27,2,0.5714285714285714
27,3,0.7857142857142857
27,4,0.6428571428571428
28,0,0.5714285714285714
28,1,0.6428571428571428
28,2,0.5714285714285714
28,3,0.8571428571428572
28,4,0.7857142857142857
29,0,0.5
29,1,0.7142857142857143
29,2,0.5
29,3,0.6428571428571428
29,4,0.7142857142857143
30,0,0.3571428571428571
30,1,0.6428571428571428
30,2,0.5
30,3,0.6428571428571428
30,4,0.6428571428571428
31,0,0.7857142857142857
31,1,0.35714285714285715
31,2,0.5
31,3,0.5714285714285714
31,4,0.42857142857142855
32,0,0.5
32,1,0.6428571428571428
32,2,0.5
32,3,0.6428571428571428
32,4,0.4285714285714286
