layer,split,accuracy
0,0,0.21428571428571427
0,1,0.14285714285714285
0,2,0.07142857142857142
0,3,0.14285714285714285
0,4,0.14285714285714285
1,0,0.8571428571428571
1,1,0.7142857142857143
1,2,0.7142857142857143
1,3,0.7857142857142857
1,4,0.7142857142857143
2,0,0.7142857142857143
2,1,0.5
2,2,0.7142857142857143
2,3,0.7857142857142857
2,4,0.7142857142857143
3,0,0.8571428571428571
3,1,0.5714285714285714
3,2,0.8571428571428571
3,3,0.7142857142857143
3,4,0.5714285714285714
4,0,0.8571428571428571
4,1,0.5714285714285714
4,2,0.7857142857142857
4,3,0.7857142857142857
4,4,0.7857142857142857
5,0,0.7857142857142857
5,1,0.5714285714285714
5,2,0.7857142857142857
5,3,0.7857142857142857
5,4,0.7857142857142857
6,0,0.7857142857142857
6,1,0.5714285714285714
6,2,0.7857142857142857
6,3,0.7857142857142857
6,4,0.7142857142857143
7,0,0.8571428571428571
7,1,0.5714285714285714
7,2,0.7142857142857143
7,3,0.7142857142857143
7,4,0.7857142857142857
8,0,0.8571428571428571
8,1,0.5714285714285714
8,2,0.7857142857142857
8,3,0.7857142857142857
8,4,0.8571428571428571
9,0,0.8571428571428571
9,1,0.5714285714285714
9,2,0.8571428571428571
9,3,0.7857142857142857
9,4,0.8571428571428571
10,0,0.9285714285714286
10,1,0.6428571428571429
10,2,0.8571428571428571
10,3,0.9285714285714286
10,4,0.8571428571428571
11,0,0.9285714285714286
11,1,0.7142857142857143
11,2,0.7857142857142857
11,3,0.8571428571428571
11,4,0.9285714285714286
12,0,0.9285714285714286
12,1,0.7857142857142857
12,2,0.7857142857142857
12,3,0.9285714285714286
12,4,0.9285714285714286
13,0,0.9285714285714286
13,1,0.7857142857142857
13,2,0.7857142857142857
13,3,1.0
13,4,0.9285714285714286
14,0,1.0
14,1,0.7857142857142857
14,2,0.8571428571428571
14,3,1.0
14,4,1.0
15,0,1.0
15,1,0.8571428571428571
15,2,0.7857142857142857
15,3,1.0
15,4,1.0
16,0,1.0
16,1,0.8571428571428571
16,2,0.7142857142857143
16,3,1.0
16,4,1.0
17,0,1.0
17,1,0.8571428571428571
17,2,0.7857142857142857
17,3,1.0
17,4,1.0
18,0,1.0
18,1,0.7857142857142857
18,2,0.8571428571428571
18,3,1.0
18,4,1.0
19,0,1.0
19,1,0.8571428571428571
19,2,0.8571428571428571
19,3,1.0
19,4,1.0
20,0,1.0
20,1,0.7857142857142857
20,2,0.8571428571428571
20,3,0.9285714285714286
20,4,1.0
21,0,1.0
21,1,0.7857142857142857
21,2,0.8571428571428571
21,3,0.9285714285714286
21,4,1.0
22,0,1.0
22,1,0.7857142857142857
22,2,0.8571428571428571
22,3,0.9285714285714286
22,4,1.0
23,0,1.0
23,1,0.7857142857142857
23,2,0.8571428571428571
23,3,0.9285714285714286
23,4,1.0
24,0,1.0
24,1,0.7857142857142857
24,2,0.8571428571428571
24,3,0.9285714285714286
24,4,1.0
25,0,1.0
25,1,0.7857142857142857
25,2,0.8571428571428571
25,3,0.9285714285714286
25,4,1.0
26,0,1.0
26,1,0.7857142857142857
26,2,0.9285714285714286
26,3,0.9285714285714286
26,4,1.0
27,0,1.0
27,1,0.7857142857142857
27,2,0.9285714285714286
27,3,0.9285714285714286
27,4,1.0
28,0,1.0
28,1,0.8571428571428571
28,2,0.9285714285714286
28,3,0.9285714285714286
28,4,1.0
29,0,1.0
29,1,0.8571428571428571
29,2,0.9285714285714286
29,3,0.9285714285714286
29,4,1.0
30,0,1.0
30,1,0.8571428571428571
30,2,0.9285714285714286
30,3,0.9285714285714286
30,4,1.0
31,0,1.0
31,1,0.8571428571428571
31,2,0.9285714285714286
31,3,0.9285714285714286
31,4,1.0
32,0,1.0
32,1,0.8571428571428571
32,2,0.9285714285714286
32,3,0.9285714285714286
32,4,1.0
33,0,1.0
33,1,0.8571428571428571
33,2,0.9285714285714286
33,3,0.9285714285714286
33,4,1.0
34,0,1.0
34,1,0.8571428571428571
34,2,0.8571428571428571
34,3,0.9285714285714286
34,4,1.0
35,0,1.0
35,1,0.8571428571428571
35,2,0.8571428571428571
35,3,0.9285714285714286
35,4,1.0
36,0,1.0
36,1,0.7857142857142857
36,2,0.8571428571428571
36,3,0.9285714285714286
36,4,1.0
