layer,split,accuracy
0,0,0.2857142857142857
0,1,0.21428571428571427
0,2,0.0
0,3,0.21428571428571427
0,4,0.21428571428571427
1,0,0.5714285714285714
1,1,0.5714285714285714
1,2,0.7142857142857143
1,3,0.6428571428571429
1,4,0.6428571428571429
2,0,0.5714285714285714
2,1,0.5
2,2,0.7142857142857143
2,3,0.5714285714285714
2,4,0.5
3,0,0.7857142857142857
3,1,0.7142857142857143
3,2,0.7857142857142857
3,3,0.5
3,4,0.5714285714285714
4,0,0.8571428571428571
4,1,0.6428571428571429
4,2,0.7857142857142857
4,3,0.5
4,4,0.5
5,0,0.8571428571428571
5,1,0.6428571428571429
5,2,0.7142857142857143
5,3,0.5
5,4,0.42857142857142855
6,0,0.8571428571428571
6,1,0.5
6,2,0.5714285714285714
6,3,0.5714285714285714
6,4,0.42857142857142855
7,0,0.9285714285714286
7,1,0.5714285714285714
7,2,0.6428571428571429
7,3,0.6428571428571429
7,4,0.42857142857142855
8,0,0.8571428571428571
8,1,0.5
8,2,0.7142857142857143
8,3,0.7142857142857143
8,4,0.42857142857142855
9,0,0.9285714285714286
9,1,0.5
9,2,0.7142857142857143
9,3,0.6428571428571429
9,4,0.6428571428571429
10,0,0.7857142857142857
10,1,0.5714285714285714
10,2,0.6428571428571429
10,3,0.6428571428571429
10,4,0.6428571428571429
11,0,0.7142857142857143
11,1,0.5714285714285714
11,2,0.7142857142857143
11,3,0.6428571428571429
11,4,0.6428571428571429
12,0,0.7142857142857143
12,1,0.5714285714285714
12,2,0.7142857142857143
12,3,0.7142857142857143
12,4,0.7142857142857143
13,0,0.7142857142857143
13,1,0.7142857142857143
13,2,0.7142857142857143
13,3,0.7857142857142857
13,4,0.7142857142857143
14,0,0.9285714285714286
14,1,0.6428571428571429
14,2,0.7142857142857143
14,3,0.7857142857142857
14,4,0.7142857142857143
15,0,1.0
15,1,0.7142857142857143
15,2,0.7142857142857143
15,3,0.7857142857142857
15,4,0.8571428571428571
16,0,1.0
16,1,0.7142857142857143
16,2,0.7142857142857143
16,3,0.7857142857142857
16,4,0.8571428571428571
17,0,1.0
17,1,0.7142857142857143
17,2,0.7142857142857143
17,3,0.7857142857142857
17,4,0.8571428571428571
18,0,1.0
18,1,0.6428571428571429
18,2,0.6428571428571429
18,3,0.7857142857142857
18,4,0.8571428571428571
19,0,1.0
19,1,0.6428571428571429
19,2,0.6428571428571429
19,3,0.7857142857142857
19,4,0.7857142857142857
20,0,1.0
20,1,0.6428571428571429
20,2,0.7142857142857143
20,3,0.7857142857142857
20,4,0.7857142857142857
21,0,1.0
21,1,0.6428571428571429
21,2,0.7142857142857143
21,3,0.7857142857142857
21,4,0.7857142857142857
22,0,1.0
22,1,0.6428571428571429
22,2,0.7142857142857143
22,3,0.7857142857142857
22,4,0.7857142857142857
23,0,1.0
23,1,0.6428571428571429
23,2,0.7142857142857143
23,3,0.7857142857142857
23,4,0.7857142857142857
24,0,0.9285714285714286
24,1,0.6428571428571429
24,2,0.7142857142857143
24,3,0.7857142857142857
24,4,0.7857142857142857
25,0,0.9285714285714286
25,1,0.6428571428571429
25,2,0.7142857142857143
25,3,0.7857142857142857
25,4,0.7857142857142857
26,0,0.8571428571428571
26,1,0.6428571428571429
26,2,0.7142857142857143
26,3,0.7857142857142857
26,4,0.7857142857142857
27,0,0.8571428571428571
27,1,0.6428571428571429
27,2,0.7142857142857143
27,3,0.7857142857142857
27,4,0.8571428571428571
28,0,0.8571428571428571
28,1,0.5714285714285714
28,2,0.7142857142857143
28,3,0.7142857142857143
28,4,0.8571428571428571
29,0,0.9285714285714286
29,1,0.6428571428571429
29,2,0.7142857142857143
29,3,0.7142857142857143
29,4,0.8571428571428571
30,0,0.9285714285714286
30,1,0.6428571428571429
30,2,0.7142857142857143
30,3,0.7142857142857143
30,4,0.8571428571428571
31,0,0.9285714285714286
31,1,0.6428571428571429
31,2,0.7142857142857143
31,3,0.7142857142857143
31,4,0.8571428571428571
32,0,0.9285714285714286
32,1,0.6428571428571429
32,2,0.7142857142857143
32,3,0.6428571428571429
32,4,0.8571428571428571
33,0,0.9285714285714286
33,1,0.5
33,2,0.7142857142857143
33,3,0.7142857142857143
33,4,0.8571428571428571
34,0,0.9285714285714286
34,1,0.5
34,2,0.7142857142857143
34,3,0.6428571428571429
34,4,0.7857142857142857
35,0,0.9285714285714286
35,1,0.42857142857142855
35,2,0.7142857142857143
35,3,0.6428571428571429
35,4,0.7857142857142857
36,0,0.9285714285714286
36,1,0.6428571428571429
36,2,0.7142857142857143
36,3,0.7142857142857143
36,4,0.7857142857142857
