layer,split,accuracy
1,0,0.7142857142857143
1,1,0.4285714285714286
1,2,0.4285714285714286
1,3,0.6428571428571428
1,4,0.4285714285714286
2,0,0.6428571428571428
2,1,0.5714285714285714
2,2,0.4285714285714286
2,3,0.7142857142857143
2,4,0.6428571428571428
3,0,0.6428571428571428
3,1,0.5
3,2,0.5
3,3,0.7142857142857143
3,4,0.5
4,0,0.5714285714285714
4,1,0.5714285714285714
4,2,0.5714285714285714
4,3,0.5714285714285714
4,4,0.4285714285714286
5,0,0.5714285714285714
5,1,0.6428571428571428
5,2,0.4285714285714286
5,3,0.6428571428571428
5,4,0.5
6,0,0.5714285714285714
6,1,0.5
6,2,0.6428571428571428
6,3,0.6428571428571428
6,4,0.4285714285714286
7,0,0.5
7,1,0.5
7,2,0.5
7,3,0.6428571428571428
7,4,0.5
8,0,0.5714285714285714
8,1,0.4285714285714286
8,2,0.5714285714285714
8,3,0.6428571428571428
8,4,0.3571428571428571
9,0,0.5
9,1,0.6428571428571429
9,2,0.6428571428571429
9,3,0.42857142857142855
9,4,0.7857142857142857
10,0,0.5
10,1,0.5
10,2,0.6428571428571429
10,3,0.42857142857142855
10,4,0.6428571428571429
11,0,0.42857142857142855
11,1,0.5714285714285714
11,2,0.7142857142857143
11,3,0.42857142857142855
11,4,0.6428571428571429
12,0,0.42857142857142855
12,1,0.7142857142857143
12,2,0.7857142857142857
12,3,0.42857142857142855
12,4,0.5714285714285714
13,0,0.35714285714285715
13,1,0.6428571428571429
13,2,0.6428571428571429
13,3,0.5714285714285714
13,4,0.7142857142857143
14,0,0.42857142857142855
14,1,0.6428571428571429
14,2,0.7142857142857143
14,3,0.5
14,4,0.42857142857142855
15,0,0.5714285714285714
15,1,0.3571428571428571
15,2,0.5
15,3,0.5714285714285714
15,4,0.6428571428571428
16,0,0.35714285714285715
16,1,0.7142857142857143
16,2,0.7857142857142857
16,3,0.5
16,4,0.6428571428571429
17,0,0.35714285714285715
17,1,0.7142857142857143
17,2,0.5
17,3,0.5714285714285714
17,4,0.42857142857142855
18,0,0.5714285714285714
18,1,0.5
18,2,0.5714285714285714
18,3,0.4285714285714286
18,4,0.6428571428571428
19,0,0.7142857142857143
19,1,0.3571428571428571
19,2,0.6428571428571428
19,3,0.5714285714285714
19,4,0.5714285714285714
20,0,0.42857142857142855
20,1,0.6428571428571429
20,2,0.5
20,3,0.6428571428571429
20,4,0.42857142857142855
21,0,0.5714285714285714
21,1,0.7142857142857143
21,2,0.5714285714285714
21,3,0.5714285714285714
21,4,0.2857142857142857
22,0,0.7142857142857143
22,1,0.4285714285714286
22,2,0.5
22,3,0.3571428571428571
22,4,0.7142857142857143
23,0,0.42857142857142855
23,1,0.7142857142857143
23,2,0.5714285714285714
23,3,0.5714285714285714
23,4,0.35714285714285715
24,0,0.42857142857142855
24,1,0.5
24,2,0.6428571428571429
24,3,0.6428571428571429
24,4,0.6428571428571429
25,0,0.35714285714285715
25,1,0.7142857142857143
25,2,0.5714285714285714
25,3,0.7142857142857143
25,4,0.42857142857142855
26,0,0.42857142857142855
26,1,0.7142857142857143
26,2,0.6428571428571429
26,3,0.6428571428571429
26,4,0.42857142857142855
27,0,0.5714285714285714
27,1,0.4285714285714286
27,2,0.6428571428571428
27,3,0.3571428571428571
27,4,0.5714285714285714
28,0,0.5
28,1,0.7142857142857143
28,2,0.35714285714285715
28,3,0.6428571428571429
28,4,0.5714285714285714
29,0,0.5
29,1,0.3571428571428571
29,2,0.6428571428571428
29,3,0.5
29,4,0.5714285714285714
30,0,0.5
30,1,0.7857142857142857
30,2,0.5714285714285714
30,3,0.5714285714285714
30,4,0.35714285714285715
31,0,0.5714285714285714
31,1,0.6428571428571429
31,2,0.35714285714285715
31,3,0.6428571428571429
31,4,0.5
32,0,0.5714285714285714
32,1,0.9285714285714286
32,2,0.5
32,3,0.5714285714285714
32,4,0.5714285714285714
33,0,0.6428571428571429
33,1,0.5714285714285714
33,2,0.5714285714285714
33,3,0.5714285714285714
33,4,0.35714285714285715
34,0,0.7142857142857143
34,1,0.9285714285714286
34,2,0.6428571428571429
34,3,0.6428571428571429
34,4,0.42857142857142855
35,0,0.6428571428571429
35,1,0.7142857142857143
35,2,0.42857142857142855
35,3,0.6428571428571429
35,4,0.2857142857142857
36,0,0.5714285714285714
36,1,0.7857142857142857
36,2,0.5
36,3,0.5714285714285714
36,4,0.7142857142857143
