layer,split,accuracy
1,0,0.7142857142857143
1,1,0.5
1,2,0.8571428571428572
1,3,0.2857142857142857
1,4,0.6428571428571428
2,0,0.5714285714285714
2,1,0.9285714285714286
2,2,0.7142857142857143
2,3,0.4285714285714286
2,4,0.5714285714285714
3,0,0.5714285714285714
3,1,0.7857142857142857
3,2,0.7142857142857143
3,3,0.5714285714285714
3,4,0.7142857142857143
4,0,0.5
4,1,0.7142857142857143
4,2,0.5
4,3,0.5
4,4,0.6428571428571428
5,0,0.4285714285714286
5,1,0.7142857142857143
5,2,0.5
5,3,0.5714285714285714
5,4,0.7142857142857143
6,0,0.5
6,1,0.7857142857142857
6,2,0.5714285714285714
6,3,0.5
6,4,0.7142857142857143
7,0,0.2857142857142857
7,1,0.7142857142857143
7,2,0.6428571428571428
7,3,0.5714285714285714
7,4,0.7142857142857143
8,0,0.6428571428571428
8,1,0.7857142857142857
8,2,0.7857142857142857
8,3,0.7142857142857143
8,4,0.8571428571428572
9,0,0.2857142857142857
9,1,0.6428571428571428
9,2,0.5
9,3,0.5
9,4,0.6428571428571428
10,0,0.5
10,1,0.6428571428571428
10,2,0.7857142857142857
10,3,0.5714285714285714
10,4,0.6428571428571428
11,0,0.5714285714285714
11,1,0.6428571428571428
11,2,0.7142857142857143
11,3,0.5714285714285714
11,4,0.5714285714285714
12,0,0.5714285714285714
12,1,0.7857142857142857
12,2,0.7857142857142857
12,3,0.5714285714285714
12,4,0.6428571428571428
13,0,0.5
13,1,0.6428571428571428
13,2,0.5714285714285714
13,3,0.5714285714285714
13,4,0.7142857142857143
14,0,0.6428571428571428
14,1,0.7857142857142857
14,2,0.5714285714285714
14,3,0.6428571428571428
14,4,0.6428571428571428
15,0,0.7142857142857143
15,1,0.5714285714285714
15,2,0.5714285714285714
15,3,0.6428571428571429
15,4,0.35714285714285715
16,0,0.5
16,1,0.7142857142857143
16,2,0.4285714285714286
16,3,0.6428571428571428
16,4,0.5
17,0,0.7857142857142857
17,1,0.8571428571428572
17,2,0.7857142857142857
17,3,0.6428571428571428
17,4,0.6428571428571428
18,0,0.6428571428571429
18,1,0.42857142857142855
18,2,0.5714285714285714
18,3,0.42857142857142855
18,4,0.5
19,0,0.4285714285714286
19,1,0.7142857142857143
19,2,0.6428571428571428
19,3,0.5714285714285714
19,4,0.5714285714285714
20,0,0.3571428571428571
20,1,0.5
20,2,0.6428571428571428
20,3,0.4285714285714286
20,4,0.5714285714285714
21,0,0.7857142857142857
21,1,0.5
21,2,0.5714285714285714
21,3,0.7142857142857143
21,4,0.42857142857142855
22,0,0.7857142857142857
22,1,0.5
22,2,0.6428571428571429
22,3,0.7142857142857143
22,4,0.42857142857142855
23,0,0.9285714285714286
23,1,0.5714285714285714
23,2,0.7142857142857143
23,3,0.9285714285714286
23,4,0.8571428571428571
24,0,0.7142857142857143
24,1,0.8571428571428571
24,2,0.8571428571428571
24,3,0.8571428571428571
24,4,0.7142857142857143
25,0,0.7142857142857143
25,1,0.7142857142857143
25,2,0.7857142857142857
25,3,0.8571428571428571
25,4,0.6428571428571429
26,0,0.8571428571428571
26,1,0.35714285714285715
26,2,0.7142857142857143
26,3,0.8571428571428571
26,4,0.42857142857142855
27,0,0.8571428571428571
27,1,0.7142857142857143
27,2,0.7857142857142857
27,3,0.8571428571428571
27,4,0.7142857142857143
28,0,0.7857142857142857
28,1,0.7142857142857143
28,2,0.7142857142857143
28,3,0.9285714285714286
28,4,0.7142857142857143
29,0,0.8571428571428571
29,1,0.7857142857142857
29,2,0.7857142857142857
29,3,0.9285714285714286
29,4,0.7857142857142857
30,0,0.7857142857142857
30,1,0.7857142857142857
30,2,0.7857142857142857
30,3,0.9285714285714286
30,4,0.7142857142857143
31,0,0.7857142857142857
31,1,0.7857142857142857
31,2,0.7857142857142857
31,3,0.9285714285714286
31,4,0.7142857142857143
32,0,0.7857142857142857
32,1,0.7142857142857143
32,2,0.7142857142857143
32,3,0.8571428571428571
32,4,0.7142857142857143
33,0,0.8571428571428571
33,1,0.7857142857142857
33,2,0.7142857142857143
33,3,0.8571428571428571
33,4,0.7142857142857143
34,0,0.8571428571428571
34,1,0.7142857142857143
34,2,0.7142857142857143
34,3,0.9285714285714286
34,4,0.7142857142857143
35,0,0.7142857142857143
35,1,0.7857142857142857
35,2,0.7142857142857143
35,3,0.8571428571428571
35,4,0.7857142857142857
36,0,0.7857142857142857
36,1,0.7857142857142857
36,2,0.7857142857142857
36,3,0.8571428571428572
36,4,0.8571428571428572
