layer,split,accuracy
0,0,0.21428571428571427
0,1,0.21428571428571427
0,2,0.14285714285714285
0,3,0.14285714285714285
0,4,0.21428571428571427
1,0,0.2857142857142857
1,1,0.42857142857142855
1,2,0.35714285714285715
1,3,0.6428571428571429
1,4,0.5714285714285714
2,0,0.5
2,1,0.5
2,2,0.5714285714285714
2,3,0.5
2,4,0.5714285714285714
3,0,0.5
3,1,0.7142857142857143
3,2,0.7142857142857143
3,3,0.5714285714285714
3,4,0.7857142857142857
4,0,0.5
4,1,0.6428571428571429
4,2,0.7142857142857143
4,3,0.5
4,4,0.7857142857142857
5,0,0.5714285714285714
5,1,0.6428571428571429
5,2,0.7857142857142857
5,3,0.6428571428571429
5,4,0.7857142857142857
6,0,0.5714285714285714
6,1,0.7857142857142857
6,2,0.7857142857142857
6,3,0.8571428571428571
6,4,0.6428571428571429
7,0,0.5714285714285714
7,1,0.7142857142857143
7,2,0.7142857142857143
7,3,0.8571428571428571
7,4,0.7142857142857143
8,0,0.6428571428571429
8,1,0.7142857142857143
8,2,0.7857142857142857
8,3,0.8571428571428571
8,4,0.7857142857142857
9,0,0.6428571428571429
9,1,0.7142857142857143
9,2,0.8571428571428571
9,3,0.9285714285714286
9,4,0.9285714285714286
10,0,0.6428571428571429
10,1,0.7142857142857143
10,2,0.8571428571428571
10,3,0.9285714285714286
10,4,0.9285714285714286
11,0,0.7857142857142857
11,1,0.7142857142857143
11,2,0.8571428571428571
11,3,0.9285714285714286
11,4,0.9285714285714286
12,0,0.7857142857142857
12,1,0.6428571428571429
12,2,0.8571428571428571
12,3,0.9285714285714286
12,4,0.9285714285714286
13,0,0.8571428571428571
13,1,0.6428571428571429
13,2,0.7857142857142857
13,3,0.8571428571428571
13,4,0.9285714285714286
14,0,0.8571428571428571
14,1,0.6428571428571429
14,2,0.7857142857142857
14,3,0.9285714285714286
14,4,0.9285714285714286
15,0,0.8571428571428571
15,1,0.7142857142857143
15,2,0.7142857142857143
15,3,0.9285714285714286
15,4,0.9285714285714286
16,0,0.8571428571428571
16,1,0.7142857142857143
16,2,0.5714285714285714
16,3,0.9285714285714286
16,4,0.9285714285714286
17,0,0.9285714285714286
17,1,0.7142857142857143
17,2,0.7142857142857143
17,3,0.9285714285714286
17,4,1.0
18,0,0.9285714285714286
18,1,0.6428571428571429
18,2,0.7142857142857143
18,3,0.9285714285714286
18,4,1.0
19,0,0.9285714285714286
19,1,0.6428571428571429
19,2,0.7142857142857143
19,3,0.9285714285714286
19,4,1.0
20,0,0.9285714285714286
20,1,0.6428571428571429
20,2,0.7142857142857143
20,3,0.8571428571428571
20,4,0.8571428571428571
21,0,0.9285714285714286
21,1,0.6428571428571429
21,2,0.6428571428571429
21,3,0.9285714285714286
21,4,0.9285714285714286
22,0,0.8571428571428571
22,1,0.6428571428571429
22,2,0.6428571428571429
22,3,0.8571428571428571
22,4,0.9285714285714286
23,0,0.9285714285714286
23,1,0.6428571428571429
23,2,0.7142857142857143
23,3,1.0
23,4,0.8571428571428571
24,0,0.7142857142857143
24,1,0.35714285714285715
24,2,0.6428571428571429
24,3,0.8571428571428571
24,4,0.7142857142857143
