layer,split,accuracy
0,0,0.2857142857142857
0,1,0.35714285714285715
0,2,0.07142857142857142
0,3,0.14285714285714285
0,4,0.2857142857142857
1,0,0.6428571428571429
1,1,0.5714285714285714
1,2,0.35714285714285715
1,3,0.42857142857142855
1,4,0.6428571428571429
2,0,0.6428571428571429
2,1,0.7142857142857143
2,2,0.35714285714285715
2,3,0.5
2,4,0.5714285714285714
3,0,0.8571428571428571
3,1,0.5714285714285714
3,2,0.6428571428571429
3,3,0.42857142857142855
3,4,0.5
4,0,0.7142857142857143
4,1,0.5
4,2,0.7142857142857143
4,3,0.5714285714285714
4,4,0.5714285714285714
5,0,0.7142857142857143
5,1,0.5
5,2,0.6428571428571429
5,3,0.6428571428571429
5,4,0.6428571428571429
6,0,0.7857142857142857
6,1,0.6428571428571429
6,2,0.7857142857142857
6,3,0.6428571428571429
6,4,0.7857142857142857
7,0,0.7857142857142857
7,1,0.6428571428571429
7,2,0.8571428571428571
7,3,0.6428571428571429
7,4,0.7857142857142857
8,0,0.8571428571428571
8,1,0.7142857142857143
8,2,0.7857142857142857
8,3,0.7142857142857143
8,4,0.8571428571428571
9,0,0.9285714285714286
9,1,0.7857142857142857
9,2,0.7142857142857143
9,3,0.6428571428571429
9,4,0.7142857142857143
10,0,0.9285714285714286
10,1,0.7142857142857143
10,2,0.7142857142857143
10,3,0.6428571428571429
10,4,0.7857142857142857
11,0,0.9285714285714286
11,1,0.7142857142857143
11,2,0.7142857142857143
11,3,0.7142857142857143
11,4,0.7142857142857143
12,0,0.8571428571428571
12,1,0.7142857142857143
12,2,0.7142857142857143
12,3,0.7142857142857143
12,4,0.7142857142857143
13,0,0.8571428571428571
13,1,0.7142857142857143
13,2,0.7142857142857143
13,3,0.7142857142857143
13,4,0.8571428571428571
14,0,0.9285714285714286
14,1,0.6428571428571429
14,2,0.7857142857142857
14,3,0.6428571428571429
14,4,0.7857142857142857
15,0,0.9285714285714286
15,1,0.6428571428571429
15,2,0.7857142857142857
15,3,0.6428571428571429
15,4,0.7857142857142857
16,0,0.9285714285714286
16,1,0.6428571428571429
16,2,0.7857142857142857
16,3,0.7142857142857143
16,4,0.8571428571428571
17,0,0.9285714285714286
17,1,0.6428571428571429
17,2,0.7857142857142857
17,3,0.7142857142857143
17,4,0.8571428571428571
18,0,0.9285714285714286
18,1,0.6428571428571429
18,2,0.7857142857142857
18,3,0.7142857142857143
18,4,0.8571428571428571
19,0,0.7857142857142857
19,1,0.6428571428571429
19,2,0.7857142857142857
19,3,0.7142857142857143
19,4,0.8571428571428571
20,0,0.8571428571428571
20,1,0.6428571428571429
20,2,0.7142857142857143
20,3,0.7142857142857143
20,4,0.7857142857142857
21,0,0.9285714285714286
21,1,0.6428571428571429
21,2,0.7857142857142857
21,3,0.7142857142857143
21,4,0.7857142857142857
22,0,0.9285714285714286
22,1,0.6428571428571429
22,2,0.7142857142857143
22,3,0.7142857142857143
22,4,0.7857142857142857
23,0,0.8571428571428571
23,1,0.6428571428571429
23,2,0.7142857142857143
23,3,0.7142857142857143
23,4,0.7142857142857143
24,0,0.5
24,1,0.42857142857142855
24,2,0.35714285714285715
24,3,0.7142857142857143
24,4,0.5714285714285714
