layer,split,accuracy
1,0,0.42857142857142855
1,1,0.5714285714285714
1,2,0.5
1,3,0.6428571428571429
1,4,0.42857142857142855
2,0,0.5
2,1,0.7142857142857143
2,2,0.5714285714285714
2,3,0.6428571428571429
2,4,0.7142857142857143
3,0,0.42857142857142855
3,1,0.35714285714285715
3,2,0.5714285714285714
3,3,0.6428571428571429
3,4,0.6428571428571429
4,0,0.6428571428571429
4,1,0.7857142857142857
4,2,0.7142857142857143
4,3,0.7857142857142857
4,4,0.7857142857142857
5,0,0.9285714285714286
5,1,0.9285714285714286
5,2,0.7142857142857143
5,3,0.6428571428571428
5,4,0.6428571428571428
6,0,0.7857142857142857
6,1,0.3571428571428571
6,2,0.5714285714285714
6,3,0.4285714285714286
6,4,0.5714285714285714
7,0,0.7857142857142857
7,1,0.8571428571428572
7,2,0.9285714285714286
7,3,0.8571428571428572
7,4,1.0
8,0,0.6428571428571428
8,1,0.7857142857142857
8,2,0.8571428571428572
8,3,0.7857142857142857
8,4,0.7857142857142857
9,0,0.7142857142857143
9,1,0.7857142857142857
9,2,0.5
9,3,1.0
9,4,0.6428571428571429
10,0,0.6428571428571429
10,1,0.7142857142857143
10,2,0.5714285714285714
10,3,0.5714285714285714
10,4,0.5714285714285714
11,0,0.5
11,1,0.6428571428571429
11,2,0.42857142857142855
11,3,0.5714285714285714
11,4,0.5714285714285714
12,0,0.5
12,1,0.7142857142857143
12,2,0.7142857142857143
12,3,0.7142857142857143
12,4,0.35714285714285715
