layer,split,accuracy
1,0,0.6428571428571429
1,1,0.5714285714285714
1,2,0.35714285714285715
1,3,0.5
1,4,0.42857142857142855
2,0,0.5714285714285714
2,1,0.5714285714285714
2,2,0.5714285714285714
2,3,0.35714285714285715
2,4,0.5714285714285714
3,0,0.5
3,1,0.5
3,2,0.5
3,3,0.5
3,4,0.5714285714285714
4,0,0.4285714285714286
4,1,0.5
4,2,0.5714285714285714
4,3,0.5714285714285714
4,4,0.7142857142857143
5,0,0.6428571428571429
5,1,0.5714285714285714
5,2,0.5714285714285714
5,3,0.2857142857142857
5,4,0.6428571428571429
6,0,0.42857142857142855
6,1,0.6428571428571429
6,2,0.6428571428571429
6,3,0.42857142857142855
6,4,0.5
7,0,0.5
7,1,0.4285714285714286
7,2,0.7142857142857143
7,3,0.5
7,4,0.4285714285714286
8,0,0.5714285714285714
8,1,0.4285714285714286
8,2,0.6428571428571428
8,3,0.4285714285714286
8,4,0.6428571428571428
9,0,0.5714285714285714
9,1,0.3571428571428571
9,2,0.7142857142857143
9,3,0.6428571428571428
9,4,0.6428571428571428
10,0,0.3571428571428571
10,1,0.6428571428571428
10,2,0.7857142857142857
10,3,0.5714285714285714
10,4,0.5714285714285714
11,0,0.2857142857142857
11,1,0.6428571428571428
11,2,0.7142857142857143
11,3,0.6428571428571428
11,4,0.5714285714285714
12,0,0.42857142857142855
12,1,0.6428571428571429
12,2,0.5714285714285714
12,3,0.5714285714285714
12,4,0.6428571428571429
