layer,split,accuracy
1,0,0.5
1,1,0.6428571428571429
1,2,0.5
1,3,0.42857142857142855
1,4,0.5
2,0,0.5
2,1,0.5714285714285714
2,2,0.6428571428571429
2,3,0.7857142857142857
2,4,0.6428571428571429
3,0,0.5
3,1,0.5
3,2,0.7142857142857143
3,3,0.35714285714285715
3,4,0.42857142857142855
4,0,0.6428571428571429
4,1,0.5
4,2,0.7142857142857143
4,3,0.2857142857142857
4,4,0.5
5,0,0.4285714285714286
5,1,0.5
5,2,0.6428571428571428
5,3,0.7857142857142857
5,4,0.7857142857142857
6,0,0.6428571428571429
6,1,0.7142857142857143
6,2,0.5714285714285714
6,3,0.42857142857142855
6,4,0.6428571428571429
7,0,0.5714285714285714
7,1,0.5714285714285714
7,2,0.5714285714285714
7,3,0.7142857142857143
7,4,0.6428571428571428
8,0,0.6428571428571428
8,1,0.7142857142857143
8,2,0.5714285714285714
8,3,0.8571428571428572
8,4,0.6428571428571428
9,0,0.5714285714285714
9,1,0.5714285714285714
9,2,0.5
9,3,0.5
9,4,0.6428571428571428
10,0,0.6428571428571429
10,1,0.5714285714285714
10,2,0.35714285714285715
10,3,0.5714285714285714
10,4,0.35714285714285715
11,0,0.5
11,1,0.7142857142857143
11,2,0.5
11,3,0.2857142857142857
11,4,0.5714285714285714
12,0,0.5714285714285714
12,1,0.4285714285714286
12,2,0.6428571428571428
12,3,0.7857142857142857
12,4,0.7857142857142857
