sentence,label,probable,improbable,impossible,inconceivable,probable_improbable,improbable_impossible,impossible_inconceivable,probable_impossible,probable_inconceivable
Someone baked a cake inside a freezer.,impossible,0.0,0.0555555555555555,0.8333333333333334,0.1111111111111111,-5.0398783683776855,-9.30660629272461,-0.570637583732605,-9.30660629272461,-35.704994201660156
Someone baked a cake inside an airfryer.,improbable,0.425,0.525,0.05,0.0,21.63905143737793,2.699024200439453,-0.5889642238616943,2.699024200439453,-29.369586944580078
Someone baked a cake inside a sigh.,inconceivable,0.0,0.0,0.0,1.0,13.712323188781738,19.537067413330078,0.0819874107837677,19.537067413330078,10.270962715148926
Someone baked a cake inside an oven.,probable,1.0,0.0,0.0,0.0,-22.098690032958984,-14.779541015625,-0.4519519805908203,-14.779541015625,-40.09098815917969
Someone chopped a carrot using a rag.,impossible,0.0,0.1282051282051282,0.8205128205128205,0.0512820512820512,3.984837055206299,-0.06585961580276489,-0.3349946141242981,-0.06585961580276489,-31.090959548950195
Someone chopped a carrot using a sword.,improbable,0.1935483870967742,0.8064516129032258,0.0,0.0,14.475808143615723,-1.8948231935501099,-0.42247241735458374,-1.8948231935501099,-34.16539001464844
Someone chopped a carrot using a color.,inconceivable,0.0,0.0,0.1395348837209302,0.8604651162790697,5.239069938659668,18.915668487548828,-0.13795095682144165,18.915668487548828,18.388687133789062
Someone chopped a carrot using a knife.,probable,1.0,0.0,0.0,0.0,-20.50156593322754,-15.034875869750977,-0.4349936246871948,-15.034875869750977,-43.075401306152344
Someone cleaned a spill using mustard.,impossible,0.0232558139534883,0.2093023255813953,0.6046511627906976,0.1627906976744186,8.917635917663574,-4.404572486877441,-0.504365861415863,-4.404572486877441,-27.689085006713867
Someone cleaned a spill using a scarf.,improbable,0.2777777777777778,0.6944444444444444,0.0277777777777777,0.0,-4.756272315979004,-11.453174591064453,-0.5743945240974426,-11.453174591064453,-35.474300384521484
Someone cleaned a spill using a country.,inconceivable,0.0,0.0,0.0714285714285714,0.9285714285714286,4.247635364532471,18.25082015991211,-0.11604867875576019,18.25082015991211,29.678504943847656
Someone cleaned a spill using a sponge.,probable,0.9523809523809524,0.0476190476190476,0.0,0.0,-20.879558563232422,-15.986063003540039,-0.5536008477210999,-15.986063003540039,-40.833953857421875
Someone cleaned a carpet using a crayon.,impossible,0.0238095238095238,0.238095238095238,0.6190476190476191,0.119047619047619,-0.21034157276153564,-7.919001579284668,-0.5549407005310059,-7.919001579284668,-38.1428108215332
Someone cleaned a carpet using a hat.,improbable,0.0,0.5121951219512195,0.3902439024390244,0.0975609756097561,3.3489129543304443,3.242258071899414,-0.4300326108932495,3.242258071899414,-13.80681037902832
Someone cleaned a carpet using a week.,inconceivable,0.0,0.0,0.0344827586206896,0.9655172413793104,-1.4598968029022217,5.954092502593994,-0.05558670312166214,5.954092502593994,5.281296730041504
Someone cleaned a carpet using a vacuum.,probable,1.0,0.0,0.0,0.0,-20.739404678344727,-12.917901992797852,-0.48444294929504395,-12.917901992797852,-36.355709075927734
Someone climbed a tree using oil.,impossible,0.0,0.18,0.54,0.28,13.508145332336426,17.304126739501953,-0.3595023453235626,17.304126739501953,-7.743612289428711
Someone climbed a tree using a rope.,improbable,0.9333333333333332,0.0333333333333333,0.0,0.0333333333333333,-13.051926612854004,-16.08487319946289,-0.4789581894874573,-16.08487319946289,-39.08795166015625
Someone climbed a tree using a poem.,inconceivable,0.0,0.0,0.0256410256410256,0.9743589743589745,19.011024475097656,14.065412521362305,-0.05438249558210373,14.065412521362305,0.669104814529419
Someone climbed a tree using a ladder.,probable,0.9666666666666668,0.0333333333333333,0.0,0.0,-9.485637664794922,-11.19937515258789,-0.5155993700027466,-11.19937515258789,-35.09495544433594
Someone closed a jacket using fog.,impossible,0.0,0.0,0.3111111111111111,0.6888888888888889,9.46657943725586,9.193643569946289,-0.35056495666503906,9.193643569946289,-23.24599838256836
Someone closed a jacket using glue.,improbable,0.0588235294117647,0.8235294117647058,0.0588235294117647,0.0588235294117647,11.13966178894043,-4.749556541442871,-0.4114514887332916,-4.749556541442871,-31.734434127807617
Someone closed a jacket using a word.,inconceivable,0.0,0.0,0.1612903225806451,0.8387096774193549,-0.9206027984619141,6.1521501541137695,0.10743433237075806,6.1521501541137695,7.521581649780273
